sku_id,product_name,category,brand,MRP,base_cost,launch_date,mrp_missing,base_cost_missing,mrp_outlier,base_cost_outlier,margin,negative_margin,product_age_months,is_new,is_stale,price_cost_ratio,high_margin,low_margin
P0935,Avoid Lite,Sports,BrandC,165.64,266.66,2024-05-26,0,0,0,0,-101.02000000000004,True,14,False,False,0.6211655291382283,False,True
P0936,Down X,Beauty,BrandF,1363.7,722.22,2024-06-24,0,0,0,0,641.48,False,13,False,False,1.8882058098640304,True,False
P0937,Election Pro,Electronics,BrandE,694.85,470.32,2021-08-14,0,0,0,0,224.53000000000003,False,47,False,True,1.4773983670692294,False,False
P0938,Arm Lite,Books,BrandD,856.63,475.93,2021-01-04,0,0,0,0,380.7,False,54,False,True,1.799907549429538,False,False
P0939,someone plus  ,Sports,BrandC,673.3,538.49,2021-01-29,0,0,0,0,134.80999999999995,False,54,False,True,1.2503481958810747,False,False
P0940,Certainly Plus,Books,BrandF,253.42,143.18,2023-06-23,0,0,0,0,110.23999999999998,False,25,False,True,1.7699399357452157,False,True
P0941,Enjoy Plus,Apparel,BrandC,1303.42,508.515,2024-11-29,0,1,0,0,794.9050000000001,False,8,False,False,2.5631888931496616,True,False
P0942,already lite  ,Beauty,BrandD,676.36,486.48,2022-06-30,0,0,0,0,189.88,False,37,False,True,1.3903140930767965,False,False
P0943,He Go,Electronics,BrandE,1303.91,814.68,2023-10-06,0,0,0,0,489.23000000000013,False,21,False,True,1.6005179947955028,True,False
P0944,None Lite,Beauty,No Brand,934.97,518.76,2024-08-08,0,1,0,0,416.21000000000004,False,11,False,False,1.8023170637674455,False,False
P0945,Win X,Beauty,BrandA,867.61,558.61,2021-02-09,0,0,0,0,309.0,False,53,False,True,1.5531587332844023,False,False
P0946,Still Lite,Beauty,BrandA,1228.36,518.76,2021-09-25,0,1,0,0,709.5999999999999,False,46,False,True,2.367877245739841,True,False
P0947,Race Plus,Apparel,BrandF,1500.99,968.64,2022-09-12,0,0,0,0,532.35,False,34,False,True,1.549584985133796,True,False
P0948,Those Pro,Beauty,BrandA,990.72,509.41,2023-02-01,0,0,0,0,481.31,False,29,False,True,1.9448381460905753,True,False
P0949,Structure Max,Books,No Brand,260.61,602.155,2022-08-03,0,1,0,0,-341.54499999999996,True,35,False,True,0.43279554267588916,False,True
P0950,Carry Lite,Books,BrandA,303.36,180.03,2024-04-12,0,0,0,0,123.33000000000001,False,15,False,False,1.6850524912514582,False,True
P0951,Star Lite,Sports,BrandB,551.77,366.53,2024-03-26,0,0,0,0,185.24,False,16,False,False,1.5053883720295747,False,False
P0952,Different Pro,Home & Kitchen,BrandD,637.94,486.37,2021-07-23,0,0,0,0,151.57000000000005,False,48,False,True,1.311635174866871,False,False
P0953,Base Pro,Beauty,BrandD,840.11,468.33,2024-01-16,0,0,0,0,371.78000000000003,False,18,False,False,1.7938419490530182,False,False
P0954,Range Max,Electronics,BrandD,1597.58,865.39,2021-03-10,0,0,0,0,732.1899999999999,False,52,False,True,1.8460809577184853,True,False
P0955,because lite  ,Books,BrandD,482.3,336.12,2024-09-25,0,0,0,0,146.18,False,10,False,False,1.4349042008806379,False,False
P0956,No Pro,Beauty,BrandA,1411.74,922.9,2021-02-13,0,0,0,0,488.84000000000003,False,53,False,True,1.529678188319428,True,False
P0957,Television Lite,Electronics,BrandF,1045.5,791.07,2022-04-15,0,0,0,0,254.42999999999995,False,39,False,True,1.321627668853578,False,False
P0958,Marriage X,Electronics,BrandC,1190.18,836.61,2023-03-25,0,0,0,0,353.57000000000005,False,28,False,True,1.4226222493156908,False,False
P0959,He Go,Apparel,No Brand,296.77,491.62,2023-12-13,0,0,0,0,-194.85000000000002,True,19,False,True,0.6036572962857492,False,True
P0960,Pull Go,Beauty,BrandE,496.27,300.24,2023-10-14,0,0,0,0,196.02999999999997,False,21,False,True,1.6529110045297095,False,False
P0961,Such Max,Beauty,BrandB,441.74,357.73,2024-10-28,0,0,0,0,84.00999999999999,False,9,False,False,1.234841919883711,False,True
P0962,While X,Sports,BrandF,912.47,574.02,2024-06-26,0,1,0,0,338.45000000000005,False,13,False,False,1.5896136023135083,False,False
P0963,Whatever Lite,Home & Kitchen,BrandA,798.39,541.77,2022-09-24,1,1,0,0,256.62,False,34,False,True,1.4736696384074424,False,False
P0964,Like Lite,Beauty,BrandC,790.76,621.4,2022-08-23,0,0,0,0,169.36,False,35,False,True,1.2725458641776635,False,False
P0965,Personal Max,Sports,BrandF,337.01,574.02,2022-10-06,0,1,0,0,-237.01,True,33,False,True,0.5871049789205951,False,True
P0966,Hair Max,Home & Kitchen,BrandB,1015.82,834.81,2023-07-14,0,0,0,0,181.0100000000001,False,24,False,True,1.2168277811717638,False,False
P0967,Seat Plus,Apparel,BrandC,1396.93,846.13,2022-07-12,0,0,0,0,550.8000000000001,False,36,False,True,1.650963799888906,True,False
P0968,Scene X,Beauty,BrandD,664.2,463.94,2021-11-02,0,0,0,0,200.26000000000005,False,44,False,True,1.4316506444798898,False,False
P0969,Far Lite,Home & Kitchen,BrandA,1306.07,715.02,2023-10-07,0,0,0,0,591.05,False,21,False,True,1.8266202343990376,True,False
P0970,chair lite  ,Electronics,BrandF,628.38,399.78,2023-09-04,0,0,0,0,228.60000000000002,False,22,False,True,1.5718144979738857,False,False
P0971,Method Plus,Electronics,No Brand,473.16,310.42,2024-04-10,0,0,0,0,162.74,False,15,False,False,1.5242574576380388,False,False
P0972,Forward Go,Beauty,No Brand,438.68,260.77,2023-09-16,0,0,0,0,177.91000000000003,False,22,False,True,1.682248724930015,False,False
P0973,Teacher Pro,Home & Kitchen,BrandA,1471.87,768.6,2024-12-09,0,0,0,0,703.2699999999999,False,7,False,False,1.9150013010668747,True,False
P0974,Nice Go,Sports,BrandC,441.38,240.67,2021-02-15,0,0,0,0,200.71,False,53,False,True,1.833963518510824,False,False
P0975,Doctor X,Sports,BrandF,1294.3,925.57,2024-05-07,0,0,0,0,368.7299999999999,False,14,False,False,1.3983815378631546,False,False
P0976,Attorney Lite,Books,BrandC,1714.38,903.55,2022-12-13,0,0,0,0,810.8300000000002,False,31,False,True,1.8973825466216592,True,False
P0977,Song X,Books,BrandE,1406.04,760.93,2023-11-07,0,0,0,0,645.11,False,20,False,True,1.8477915182736915,True,False
P0978,rest x  ,Home & Kitchen,BrandC,836.51,470.77,2022-07-15,0,0,0,0,365.74,False,36,False,True,1.7768974233702233,False,False
P0979,Between Go,Apparel,BrandA,779.99,649.43,2021-09-19,1,0,0,0,130.56000000000006,False,46,False,True,1.201037833176786,False,False
P0980,Magazine Pro,Beauty,BrandB,447.02,510.06,2022-09-05,0,0,0,0,-63.04000000000002,True,34,False,True,0.8764066972513037,False,True
P0981,Debate Plus,Apparel,BrandA,968.19,773.39,2023-08-07,0,0,0,0,194.80000000000007,False,23,False,True,1.2518780951395805,False,False
P0982,Manage Max,Electronics,BrandD,681.52,403.54,2022-07-16,0,0,0,0,277.97999999999996,False,36,False,True,1.6888536452396292,False,False
P0983,About Max,Beauty,BrandC,393.23,292.41,2021-12-27,0,0,0,0,100.82,False,43,False,True,1.3447898498683355,False,True
P0984,Source Lite,Home & Kitchen,BrandF,399.78,268.81,2023-11-17,0,0,0,0,130.96999999999997,False,20,False,True,1.4872214575350617,False,False
P0985,Day Plus,Sports,No Brand,1165.7,637.63,2023-11-04,0,0,0,0,528.07,False,20,False,True,1.8281762150463436,True,False
P0986,Government Max,Sports,BrandC,367.6,574.02,2021-06-06,0,1,0,0,-206.41999999999996,True,49,False,True,0.6403958050242152,False,True
P0987,open go  ,Apparel,BrandB,844.48,483.94,2022-08-12,0,0,0,0,360.54,False,35,False,True,1.745009711947762,False,False
P0988,Else Lite,Books,BrandE,141.3,602.155,2022-02-17,0,1,0,0,-460.85499999999996,True,41,False,True,0.23465718959404144,False,True
P0989,if plus  ,Sports,BrandC,907.41,471.07,2021-12-27,0,0,0,0,436.34,False,43,False,True,1.926274226760354,False,False
P0990,End Max,Beauty,BrandF,845.88,654.29,2023-12-07,0,0,0,0,191.59000000000003,False,19,False,True,1.2928212260618381,False,False
P0991,Attorney Plus,Apparel,BrandD,1164.88,588.96,2024-10-05,0,0,0,0,575.9200000000001,False,9,False,False,1.97785927737028,True,False
P0992,Against Pro,Beauty,BrandE,1583.58,796.37,2023-07-04,0,0,0,0,787.2099999999999,False,24,False,True,1.9884978088074639,True,False
P0993,Structure Go,Apparel,BrandD,1399.57,922.17,2022-03-14,0,0,0,0,477.4,False,40,False,True,1.5176919656896233,True,False
P0994,Onto Lite,Apparel,BrandA,183.45,250.1,2022-01-13,0,0,0,0,-66.65,True,42,False,True,0.7335065973610555,False,True
P0995,Series Pro,Books,BrandD,1429.83,602.155,2024-08-06,0,1,0,0,827.675,False,11,False,False,2.3745215102423796,True,False
P0996,Fast Plus,Beauty,BrandF,530.87,274.16,2022-08-18,0,0,0,0,256.71,False,35,False,True,1.9363510358914502,False,False
P0997,Former Lite,Sports,BrandD,836.04,966.3,2022-03-13,0,0,0,0,-130.26,True,40,False,True,0.8651971437441788,False,True
P0998,american x  ,Home & Kitchen,No Brand,991.0,556.49,2023-05-10,0,0,0,0,434.51,False,26,False,True,1.780804686517278,False,False
P0999,Often Plus,Electronics,BrandE,670.54,516.31,2023-11-29,0,1,0,0,154.23000000000002,False,20,False,True,1.2987158877418605,False,False
P1000,Daughter Pro,Apparel,BrandD,1572.99,808.0,2021-11-09,0,0,0,0,764.99,False,44,False,True,1.946769801980198,True,False
P1001,Instead Max,Electronics,BrandE,325.33,259.66,2024-08-17,0,0,0,0,65.66999999999996,False,11,False,False,1.252907648463375,False,True
P1002,Wonder Lite,Electronics,BrandF,1724.91,971.45,2023-08-29,0,0,0,0,753.46,False,23,False,True,1.7756034793350146,True,False
P1003,similar plus  ,Home & Kitchen,BrandB,915.92,668.38,2023-06-07,0,0,0,0,247.53999999999996,False,25,False,True,1.3703581794787396,False,False
P1004,Civil Lite,Sports,BrandF,1127.77,610.7,2028-01-01,0,0,0,0,517.0699999999999,False,-30,True,False,1.8466841329621744,True,False
P1005,Security Max,Electronics,BrandA,808.97,496.46,2021-04-13,0,0,0,0,312.51000000000005,False,51,False,True,1.6294766950006043,False,False
P1006,Listen Plus,Books,BrandE,985.3,600.23,2023-05-09,0,0,0,0,385.06999999999994,False,26,False,True,1.641537410659247,False,False
P1007,Way Lite,Beauty,BrandA,711.29,518.76,2023-04-12,0,1,0,0,192.52999999999997,False,27,False,True,1.3711350142647851,False,False
P1008,Trial Go,Books,BrandF,1320.74,828.59,2022-02-24,0,0,0,0,492.15,False,41,False,True,1.593960825015991,True,False
P1009,product pro  ,Beauty,BrandD,769.895,118.81,2023-12-17,1,0,0,0,651.085,False,19,False,True,6.480052184159582,True,False
P1010,Whatever Pro,Books,BrandD,1894.2,969.5,2022-01-29,0,0,0,0,924.7,False,42,False,True,1.9537906137184116,True,False
P1011,Goal Plus,Electronics,No Brand,1173.2,649.22,2021-09-03,0,0,0,0,523.98,False,46,False,True,1.8070915868272697,True,False
P1012,Technology Max,Apparel,BrandB,397.77,243.93,2021-04-11,0,0,0,0,153.83999999999997,False,51,False,True,1.63067273398106,False,False
P1013,Mention Lite,Sports,BrandE,1408.97,846.86,2023-07-13,0,0,0,0,562.11,False,24,False,True,1.6637578820584276,True,False
P1014,Yet X,Beauty,BrandD,924.96,582.85,2021-09-02,0,0,0,0,342.11,False,46,False,True,1.5869606245174572,False,False
P1015,event max  ,Apparel,No Brand,844.39,578.68,2024-09-06,0,0,0,0,265.71000000000004,False,10,False,False,1.459165687426557,False,False
P1016,Government Plus,Books,BrandF,519.98,287.01,2021-04-19,0,0,0,0,232.97000000000003,False,51,False,True,1.8117138775652417,False,False
P1017,Drive Go,Home & Kitchen,BrandF,1394.09,918.96,2021-12-12,0,0,0,0,475.1299999999999,False,43,False,True,1.5170301210063548,True,False
P1018,North Max,Home & Kitchen,BrandC,951.38,627.91,2028-01-01,0,0,0,0,323.47,False,-30,True,False,1.5151534455574844,False,False
P1019,Recognize Lite,Home & Kitchen,No Brand,871.82,541.77,2024-12-16,0,0,0,0,330.05000000000007,False,7,False,False,1.6092068589992063,False,False
P1020,Republican Go,Sports,BrandB,216.41,154.49,2024-08-23,0,0,0,0,61.91999999999999,False,11,False,False,1.400802640947634,False,True
P1021,First Pro,Beauty,BrandE,779.83,634.06,2022-03-26,0,0,0,0,145.7700000000001,False,40,False,True,1.2298993786077028,False,False
P1022,Different Lite,Apparel,BrandC,511.83,256.65,2024-05-01,0,0,0,0,255.18,False,14,False,False,1.99427235534775,False,False
P1023,Soon Pro,Sports,BrandD,1395.3,965.35,2024-07-02,0,0,0,0,429.94999999999993,False,12,False,False,1.4453825037551147,False,False
P1024,Success Plus,Sports,BrandD,384.59,209.63,2024-03-11,0,0,0,0,174.95999999999998,False,16,False,False,1.8346133664074797,False,False
P1025,nearly go  ,Electronics,BrandE,531.82,431.2,2023-08-17,0,0,0,0,100.62000000000006,False,23,False,True,1.2333487940630798,False,True
P1026,Star Pro,Apparel,BrandF,306.42,203.32,2023-05-22,0,0,0,0,103.10000000000002,False,26,False,True,1.5070824316348614,False,True
P1027,Strong Plus,Beauty,BrandF,591.74,358.8,2024-08-31,0,0,0,0,232.94,False,11,False,False,1.6492196209587513,False,False
P1028,Charge Pro,Electronics,BrandF,1135.51,516.31,2024-05-04,0,1,0,0,619.2,False,14,False,False,2.1992795026243925,True,False
P1029,Black Lite,Books,BrandF,1174.57,818.3,2021-06-12,0,0,0,0,356.27,False,49,False,True,1.4353782231455456,False,False
P1030,House Max,Sports,BrandC,1283.17,898.12,2024-07-31,0,0,0,0,385.05000000000007,False,12,False,False,1.428728900369661,False,False
P1031,Go Go,Apparel,BrandC,1305.73,962.77,2022-09-07,0,0,0,0,342.96000000000004,False,34,False,True,1.3562221506694228,False,False
P1032,Campaign Max,Electronics,BrandB,775.98,524.07,2022-05-24,1,0,0,0,251.90999999999997,False,38,False,True,1.480680061823802,False,False
P1033,These Pro,Home & Kitchen,BrandF,1013.01,580.72,2022-04-28,0,0,0,0,432.28999999999996,False,39,False,True,1.7444034991045598,False,False
P1034,Their X,Home & Kitchen,No Brand,303.99,541.77,2021-01-26,0,1,0,0,-237.77999999999997,True,54,False,True,0.5611052660723186,False,True
P1035,key max  ,Sports,BrandC,1735.62,900.15,2023-09-25,0,0,0,0,835.4699999999999,False,22,False,True,1.9281453091151475,True,False
P1036,Crime Pro,Beauty,BrandC,384.55,514.38,2024-03-26,0,0,0,0,-129.82999999999998,True,16,False,False,0.7475990512850422,False,True
P1037,recently plus  ,Apparel,BrandE,1010.94,783.55,2024-08-14,0,0,0,0,227.3900000000001,False,11,False,False,1.2902048369599899,False,False
P1038,State Plus,Home & Kitchen,BrandB,798.39,574.96,2023-08-20,1,0,0,0,223.42999999999995,False,23,False,True,1.3886009461527757,False,False
P1039,Speech Max,Sports,BrandF,265.65,166.99,2021-12-05,0,0,0,0,98.65999999999997,False,43,False,True,1.5908138211868972,False,True
P1040,Finally Plus,Home & Kitchen,BrandC,798.39,915.62,2021-12-06,1,0,0,0,-117.23000000000002,True,43,False,True,0.8719665363360346,False,True
P1041,Science Pro,Electronics,No Brand,1077.99,589.99,2021-12-05,0,0,0,0,488.0,False,43,False,True,1.827132663265479,True,False
P1042,practice go  ,Sports,BrandE,1459.09,822.44,2021-11-05,0,0,0,0,636.6499999999999,False,44,False,True,1.7740990224210882,True,False
P1043,moment pro  ,Home & Kitchen,BrandB,798.39,853.36,2022-09-13,1,0,0,0,-54.97000000000003,True,34,False,True,0.9355840442486172,False,True
P1044,Brother Go,Books,BrandE,1541.34,770.96,2024-10-23,0,0,0,0,770.3799999999999,False,9,False,False,1.9992476911902042,True,False
P1045,Indicate Max,Sports,BrandE,753.77,397.01,2023-02-16,0,0,0,0,356.76,False,29,False,True,1.8986171632956348,False,False
P1046,tough lite  ,Electronics,BrandD,1110.27,516.31,2024-04-12,0,1,0,0,593.96,False,15,False,False,2.150394143053592,True,False
P1047,Mother Go,Books,BrandC,1176.69,928.3,2023-10-23,0,0,0,0,248.3900000000001,False,21,False,True,1.2675751373478403,False,False
P1048,Throw Max,Beauty,BrandA,1266.75,871.33,2021-07-07,0,0,0,0,395.41999999999996,False,48,False,True,1.4538119885691987,False,False
P1049,Question Max,Electronics,BrandC,1376.29,516.31,2023-04-20,0,1,0,0,859.98,False,27,False,True,2.6656272394491682,True,False
P1050,Sure Lite,Apparel,BrandC,1706.59,934.82,2024-10-06,0,0,0,0,771.7699999999999,False,9,False,False,1.8255813953488371,True,False
P1051,Fill Pro,Books,BrandF,256.54,173.41,2023-12-23,0,0,0,0,83.13000000000002,False,19,False,True,1.4793841185629435,False,True
P1052,Myself X,Sports,BrandD,610.52,323.51,2024-08-13,0,0,0,0,287.01,False,11,False,False,1.8871750486847392,False,False
P1053,character go  ,Home & Kitchen,BrandA,1756.56,949.01,2022-11-13,0,0,0,0,807.55,False,32,False,True,1.8509394000063224,True,False
P1054,language lite  ,Beauty,BrandF,261.65,188.91,2023-09-18,0,0,0,0,72.73999999999998,False,22,False,True,1.3850510825260705,False,True
P1055,Box X,Electronics,BrandC,1447.44,981.94,2021-12-13,0,0,0,0,465.5,False,43,False,True,1.4740615516222988,True,False
P1056,Loss Go,Books,BrandE,263.29,149.86,2023-01-14,0,0,0,0,113.43,False,30,False,True,1.7569064460162818,False,True
P1057,long go  ,Books,BrandA,389.95,289.74,2022-07-02,0,0,0,0,100.20999999999998,False,36,False,True,1.3458618071374335,False,True
P1058,Item Lite,Home & Kitchen,BrandD,732.27,455.65,2024-01-28,0,0,0,0,276.62,False,18,False,False,1.6070887742785034,False,False
P1059,Vote Pro,Apparel,BrandC,1371.97,775.12,2023-03-09,0,0,0,0,596.85,False,28,False,True,1.7700098049334296,True,False
P1060,Religious Go,Sports,BrandD,422.11,255.6,2024-02-06,0,0,0,0,166.51000000000002,False,17,False,False,1.6514475743348984,False,False
P1061,Natural Pro,Apparel,BrandD,626.96,323.15,2024-01-12,0,0,0,0,303.81000000000006,False,18,False,False,1.9401516323688692,False,False
P1062,country x  ,Sports,No Brand,1472.73,928.66,2024-07-05,0,0,0,0,544.07,False,12,False,False,1.5858656558912843,True,False
P1063,Great Pro,Sports,BrandA,1489.31,782.55,2021-10-03,0,0,0,0,706.76,False,45,False,True,1.9031499584691074,True,False
P1064,Meet Max,Books,BrandB,658.07,404.26,2024-06-11,0,0,0,0,253.81000000000006,False,13,False,False,1.6278385197645082,False,False
P1065,Own Lite,Beauty,BrandD,199.9,115.37,2024-07-22,0,0,0,0,84.53,False,12,False,False,1.732686140244431,False,True
P1066,Real X,Sports,BrandA,311.6,244.69,2024-06-25,0,0,0,0,66.91000000000003,False,13,False,False,1.2734480362908172,False,True
P1067,specific pro  ,Beauty,BrandE,776.44,503.63,2024-12-13,0,0,0,0,272.81000000000006,False,7,False,False,1.5416873498401606,False,False
P1068,Century Go,Apparel,BrandE,1058.27,679.18,2021-07-23,0,0,0,0,379.09000000000003,False,48,False,True,1.5581583674430932,False,False
P1069,Discussion Max,Apparel,BrandE,979.32,525.28,2023-02-04,0,0,0,0,454.0400000000001,False,29,False,True,1.8643770941212308,False,False
P1070,Learn X,Electronics,BrandC,124.65,103.3,2021-12-18,0,0,0,0,21.35000000000001,False,43,False,True,1.2066795740561473,False,True
P1071,Contain X,Apparel,BrandF,1061.99,806.78,2023-04-26,0,0,0,0,255.21000000000004,False,27,False,True,1.316331589776643,False,False
P1072,Feeling X,Home & Kitchen,BrandF,1358.74,719.18,2024-01-10,0,0,0,0,639.5600000000001,False,18,False,False,1.8892905809394034,True,False
P1073,happen pro  ,Apparel,BrandF,703.95,437.57,2024-08-24,0,0,0,0,266.38000000000005,False,11,False,False,1.608771168041685,False,False
P1074,Score Pro,Apparel,BrandA,752.99,453.33,2023-03-02,0,0,0,0,299.66,False,28,False,True,1.6610195663203406,False,False
P1075,Me Plus,Apparel,BrandB,273.68,192.85,2022-11-06,0,0,0,0,80.83000000000001,False,32,False,True,1.4191340420015557,False,True
P1076,Table Pro,Home & Kitchen,BrandB,965.81,541.77,2024-11-05,0,1,0,0,424.03999999999996,False,8,False,False,1.7826937630359747,False,False
P1077,Several Plus,Beauty,BrandB,153.66,107.67,2024-04-16,0,0,0,0,45.989999999999995,False,15,False,False,1.4271384786848704,False,True
P1078,Six Pro,Sports,BrandC,742.59,603.59,2024-10-18,0,0,0,0,139.0,False,9,False,False,1.2302887721797908,False,False
P1079,Glass Lite,Beauty,BrandF,1277.71,699.08,2023-03-29,0,0,0,0,578.63,False,28,False,True,1.8277021227899524,True,False
P1080,Phone Plus,Electronics,BrandE,973.44,672.08,2021-03-16,0,0,0,0,301.36,False,52,False,True,1.4483990001190334,False,False
P1081,Everybody Pro,Home & Kitchen,BrandF,798.39,802.08,2023-05-29,1,0,0,0,-3.6900000000000546,True,26,False,True,0.995399461400359,False,True
P1082,half plus  ,Home & Kitchen,No Brand,1179.55,720.52,2023-03-05,0,0,0,0,459.03,False,28,False,True,1.637081552212291,False,False
