sku_id,date,competitor_id,competitor_price
P0189,2024-12-17,C005,2039.2
P0635,2025-04-28,C009,679.17
P1221,2025-03-15,C008,
P0788,2025-03-07,C002,693.99
P0479,2024-09-19,C009,2022.82
P0821,2025-01-20,C009,1251.32
P0643,2025-05-27,C004,1187.76
P0057,2024-07-23,C004,2112.15
P0410,2024-07-23,C009,1032.09
P0952,2025-02-12,C005,1838.61
P0403,2024-08-29,C006,1893.95
P0256,2024-11-26,C006,2344.59
P0708,2025-06-30,C007,1652.33
P0346,2025-06-03,C001,1049.64
P0517,2025-01-04,C004,805.08
P0856,2024-10-18,C008,562.31
P1381,2025-03-01,C008,1132.04
P0219,2024-08-28,C006,1316.92
P1388,2024-10-29,C007,1857.64
P1153,2024-11-22,C010,695.8
P0432,2024-12-26,C007,1069.4
P0352,2025-05-07,C006,1672.33
P1498,2024-11-17,C009,976.32
P0176,2024-09-06,C010,534.2
P0445,2024-07-27,C005,1926.72
P0601,2024-08-31,C005,1872.83
P0106,2025-07-02,C010,572.57
P1217,2024-08-15,C002,1623.7
P1290,2025-02-18,C003,581.11
P1224,2025-02-17,C010,2064.36
P0435,2025-02-01,C005,2411.08
BROKEN_SKU,2024-09-06,C005,2103.86
P0233,2025-05-07,C004,917.3
P1498,2024-10-20,C004,2190.97
P1231,2025-02-12,C005,1733.0
P0929,2025-04-06,C006,1623.49
P0104,2025-07-01,C005,1773.74
P0772,2025-05-22,C001,392.61
P1349,2024-08-08,C008,2459.8
P0874,2024-10-26,C003,791.45
P1009,2025-05-15,C004,1605.12
P1431,2025-06-09,C010,693.12
P1412,2025-05-03,C002,2237.12
P0999,2025-03-30,C004,2074.91
P0706,2025-06-03,C009,906.03
P1177,2025-04-03,C009,385.85
P0864,2024-12-10,C001,1603.28
P0669,2025-04-24,C005,1206.82
P1278,2025-05-14,C006,1679.48
P0353,2025-02-01,C008,1136.94
P0610,2024-07-25,C010,1832.06
P1306,2025-05-13,C010,365.73
P0609,2025-01-02,C003,2216.93
P1496,2025-07-06,C005,741.49
P1066,2025-02-21,C004,1375.14
P1328,2024-09-26,C001,767.87
P1156,2024-08-03,C007,1124.62
P0172,2025-06-21,C006,1316.4
P1474,2024-09-28,C010,1842.04
P0229,2025-01-15,C004,347.91
P0234,2025-04-25,C009,1679.21
P0160,2025-03-28,C008,534.66
P0195,2025-01-23,C009,900.24
P0190,2024-10-03,C007,1732.21
P0773,2024-12-19,C001,1984.19
P0322,2025-06-13,C009,1408.12
P0914,2025-07-01,C006,2381.24
P0241,2024-07-11,C003,1097.51
P0591,2025-04-12,C002,717.32
P1389,2025-04-09,C010,713.2
P0940,2024-09-24,C008,772.84
P1132,2024-10-03,C002,1268.79
P0322,2024-11-10,C009,788.22
P1443,2025-02-17,C006,1561.32
P0595,2025-01-07,C004,390.23
P1182,2025-06-04,C001,829.81
P0047,2024-11-23,C006,513.25
P0984,2025-03-09,C009,1316.76
P0389,2024-10-21,C001,911.78
P0518,2025-02-24,C008,1738.03
P1498,2024-08-29,C010,1367.03
P1215,2025-06-04,C004,371.95
P0188,2024-12-02,C010,587.02
P1360,2025-06-02,C004,2050.51
P1000,2025-03-22,C008,1503.31
P0519,2025-03-16,C008,1233.57
P0722,2025-03-11,C001,1391.9
P0645,2024-08-05,C010,370.08
P1122,2025-06-04,C003,953.14
P0734,2024-08-22,C001,421.68
P0397,2025-02-11,C009,668.29
P0831,2024-11-30,C004,711.36
P1420,2024-12-18,C005,2091.66
P0796,2024-10-29,C010,1410.53
P0186,2025-06-23,C008,1421.11
P0003,2024-08-22,C007,1605.97
P1290,2024-10-14,C005,1969.57
P1382,2024-11-04,C008,2073.43
P1233,2025-05-29,C003,666.86
P1277,2025-01-06,C002,1652.64
P0112,2025-01-22,C007,1933.35
P0480,2025-06-18,C004,400.99
P0134,2024-08-14,C009,2164.85
P0779,2024-09-21,C004,496.78
P1199,2025-06-13,C005,325.73
P0826,2024-09-29,C010,1920.85
P0412,2025-03-05,C010,2017.87
P1173,2024-10-17,C003,445.2
P0604,2025-04-03,C007,1518.71
P0641,2024-11-18,C009,323.5
P1019,2025-04-04,C005,856.75
P1478,2024-10-10,C006,2321.55
P1336,2024-09-06,C001,306.19
P0983,2025-02-24,C006,1036.03
P0669,2025-05-26,C001,
P0941,2024-12-11,C007,441.11
P1080,2024-12-28,C005,677.8
P0288,2024-09-05,C010,2096.35
P1463,2025-03-18,C005,2211.89
P0675,2025-04-07,C002,2111.17
P0663,2024-11-25,C002,359.77
P0931,2024-11-08,C002,433.96
P1299,2025-06-22,C003,1829.14
P0116,2024-07-17,C003,1085.23
P0018,2025-03-28,C007,1486.67
P0037,2025-01-07,C007,1165.53
P0709,2025-01-25,C010,2008.27
P0510,2025-03-17,C005,1614.79
P1334,2024-11-27,C008,331.33
P1399,2024-12-16,C008,1007.2
P0420,2025-01-22,C006,671.14
P1273,2024-08-08,C007,1165.12
P1020,2024-10-08,C008,1864.47
P0265,2025-05-24,C004,1463.96
P1483,2024-10-20,C010,1525.8
P0623,2025-06-11,C003,664.35
BROKEN_SKU,2024-09-16,C002,744.4
P0227,2025-06-10,C010,1213.17
P0573,2025-06-19,C005,1561.84
P1421,2025-02-13,C008,2421.67
P0747,2024-09-27,C005,2474.18
P0357,2024-10-07,C001,1633.62
P1065,2025-06-15,C002,1343.25
P0489,2025-02-02,C002,725.14
P1128,2024-12-24,C002,321.42
P0450,2024-07-21,C010,2037.4
P0682,2024-08-14,C009,792.99
P1335,2024-08-22,C007,1302.09
P0149,2024-07-27,C004,311.38
P0922,2024-08-10,C006,1117.27
P0849,2024-07-21,C006,1051.73
P1213,2024-10-06,C004,1286.29
P0913,2024-12-04,C007,940.4
P1131,2024-08-27,C005,1786.55
P1288,2024-12-31,C009,943.55
P0971,2024-09-03,C002,662.74
P1025,2024-10-19,C001,2024.97
P1220,2024-12-08,C007,2483.44
P0423,2025-07-07,C005,1780.93
P0517,2025-06-06,C009,1427.01
P0702,2025-05-01,C004,1906.03
P0846,2025-02-10,C001,1436.95
P0435,2025-07-06,C008,1439.62
P0865,2024-11-23,C004,1206.81
P0493,2025-01-20,C004,378.57
P0029,2025-05-28,C008,705.4
P0097,2024-10-30,C009,1786.97
P0981,2025-01-22,C006,1013.22
BROKEN_SKU,2025-04-08,C010,1109.8
P1104,2025-03-29,C006,542.64
P0227,2024-11-15,C007,1499.85
P1496,2025-01-19,C004,554.25
P0832,2024-09-12,C001,915.21
P1215,2024-09-11,C007,1810.51
P0927,2024-08-22,C008,383.46
P1152,2024-12-29,C005,435.42
P0790,2025-05-05,C003,1363.28
P1268,2025-05-06,C003,2277.03
P1307,2025-02-14,C004,2022.49
P0266,2025-05-17,C001,
P1465,2025-04-29,C005,1939.79
P1309,2024-09-07,C001,1045.41
P0014,2024-09-28,C003,517.12
P0066,2024-11-24,C005,894.37
P0548,2025-07-03,C002,2429.41
P0008,2025-04-19,C003,1040.89
P0051,2024-09-27,C008,2232.6
P0677,2025-06-15,C003,545.74
P0236,2024-08-19,C007,1790.33
P0858,2024-10-05,C001,1141.38
P1371,2025-06-15,C004,1974.65
P0943,2024-10-06,C005,1975.29
P1082,2024-11-30,C010,908.66
P0860,2025-02-05,C008,1478.44
P0110,2025-04-16,C006,1050.73
P0581,2025-03-17,C010,1303.25
P1003,2024-08-24,C006,1404.73
P0501,2025-05-20,C004,2429.06
P0990,2025-03-09,C008,1452.34
P0433,2025-03-23,C010,1479.9
P0833,2024-07-21,C010,974.94
P0361,2025-01-15,C001,1774.82
P0935,2025-03-15,C005,803.92
P0416,2024-12-01,C010,744.38
P0301,2025-01-10,C003,1498.74
P0468,2024-12-01,C009,1983.24
P0199,2025-03-25,C009,1191.69
P1480,2024-12-16,C009,1363.85
P0940,2024-07-16,C008,1136.5
P0989,2024-09-04,C010,643.45
P0653,2025-01-10,C004,302.22
P0191,2025-06-16,C002,1689.25
P0067,2024-08-01,C007,814.24
P0340,2024-12-27,C008,1842.57
P0271,2024-11-20,C002,1945.45
P0975,2024-12-07,C001,1213.66
P1109,2024-10-17,C006,720.28
P0734,2024-07-20,C004,1020.09
P0213,2024-09-25,C006,2295.04
P1204,2025-02-19,C002,1486.0
P0504,2025-05-27,C003,1391.23
P0176,2024-10-19,C002,919.14
P0178,2025-05-31,C008,1750.66
P0874,2025-04-09,C009,1862.48
P0321,2024-12-09,C004,449.8
P0307,2024-10-02,C001,1725.35
P0154,2024-11-20,C004,2258.23
P0682,2025-02-15,C006,
P0090,2024-08-02,C003,1950.88
P0441,2024-08-20,C005,2499.94
P1116,2025-05-20,C001,323.08
P0232,2025-03-22,C009,2374.75
P0464,2025-06-29,C002,895.0
P0778,2025-04-06,C001,357.43
P1491,2025-07-06,C001,1487.69
P0765,2024-12-12,C006,2490.59
P0674,2025-02-11,C007,1947.39
P0265,2025-03-11,C009,1073.84
P1427,2025-04-29,C007,1246.19
P1289,2024-09-28,C008,2259.29
P0152,2024-11-16,C005,1740.78
P0802,2025-05-31,,2239.19
P0622,2025-02-07,C001,560.71
P0209,2024-09-30,C001,390.96
P0229,2025-04-12,C008,2179.06
P0708,2024-12-27,C003,1265.74
P1464,2025-01-01,C001,567.95
P1017,2025-03-03,C010,2428.97
P0880,2025-03-12,C007,1629.15
P1268,2025-05-11,C008,1445.9
P0301,2025-04-22,C008,1953.61
P0162,2025-02-25,C004,1273.71
P0428,2025-06-17,C006,557.44
P0188,2024-09-22,C005,579.86
P0587,2025-03-15,C006,775.7
P1453,2025-06-20,C005,2495.16
P0545,2025-01-09,C010,1093.46
P0392,2025-02-25,C003,411.83
P0503,2024-12-05,C010,2089.1
P0836,2024-10-28,C007,1161.09
P0318,,C005,1052.04
P0359,2024-12-27,C001,
P1496,2024-11-19,C010,2274.09
P0347,2025-02-23,C004,1034.43
P0282,2025-02-15,C010,1512.44
P0750,2025-04-17,C001,526.33
P0854,2024-07-22,C007,2289.02
P1182,2025-06-25,C010,2401.86
P0187,2025-02-25,C010,1811.57
P0260,2025-01-19,C006,1686.59
P1424,2025-01-12,C008,839.21
P1224,2024-10-28,C008,540.49
P0242,2024-10-08,C010,1635.75
P1195,2024-12-24,C005,2395.34
P0275,2024-10-16,C007,359.81
P1164,2024-09-07,C004,692.65
P0224,2025-02-18,C008,346.17
P0720,2024-11-03,C004,604.53
P1018,2025-01-31,C008,
P0489,2025-04-02,C001,1185.08
P1155,2024-11-22,C010,2194.12
P0554,2024-10-07,C004,506.4
P0156,2025-05-11,C009,1481.31
P1315,2024-10-10,C007,1894.1
P0003,2025-03-15,C004,381.11
P0408,2024-08-05,C008,2181.96
P1000,2025-05-07,C009,734.03
P1237,2025-03-04,C008,1907.56
P0704,2025-02-16,C007,2140.91
P0942,2025-04-14,C001,1364.57
P1356,2024-08-03,C004,671.29
P0517,2025-01-13,C003,2090.44
P1100,2025-05-31,,1717.81
P1056,2025-01-23,C003,323.37
P1175,2025-05-24,C008,
P0146,2024-08-17,C005,1770.34
P1463,2025-04-29,C004,1974.63
P0492,2025-04-18,C008,1703.85
P1237,2025-01-11,C007,933.54
P0259,2024-07-27,C008,
P0193,2025-05-13,C001,1499.84
P0411,2025-05-04,,1413.63
P0927,2024-10-14,C001,1354.35
P0829,2024-08-04,C001,1673.78
P0417,2024-12-23,C003,1420.49
P0929,2024-10-25,C002,661.44
P0984,2024-08-30,C008,740.9
P1240,2025-04-21,C005,2267.96
P0858,2025-03-13,C009,1615.8
P0327,2025-03-26,C005,1055.99
P1314,2024-12-09,C008,1818.46
P0291,2025-06-20,C002,1371.92
P1437,2025-01-19,C002,1920.12
P0561,2024-12-17,C007,1710.0
P0885,2024-09-27,C006,2413.33
P0289,2024-10-27,C004,2134.75
P1071,2025-05-31,C009,1041.66
P0992,2025-02-16,C001,1464.06
P0550,2024-11-27,C006,2090.26
P0265,2024-08-19,C009,2072.28
P1309,2024-11-01,C006,792.21
P0472,2024-09-18,C009,495.3
P0321,2024-08-16,C005,1099.89
P0360,2025-01-07,,2284.01
P1323,2024-08-17,C007,2436.54
P0532,2024-07-13,C008,2025.61
P0197,2024-10-22,C004,655.33
P0293,2025-03-05,C002,784.09
P0504,2024-11-09,C009,572.84
P0994,2025-04-01,C006,430.2
P0031,2024-11-21,C008,890.47
P1128,2024-08-01,C005,1753.4
P0270,2024-07-10,C009,2156.88
P1211,2024-08-22,C010,2383.18
P1032,2024-11-21,C007,1658.61
P1034,2024-11-10,C003,1793.6
P1386,2025-01-18,C001,1493.55
P1420,2025-06-29,,1079.26
P1133,2025-03-17,C004,1214.06
P0398,2025-06-20,C006,491.46
P1296,2024-07-15,C005,921.8
P0866,2024-11-13,C001,1893.42
P0302,2024-08-11,C002,1141.36
P1093,2024-11-29,C009,374.21
P1365,2024-11-22,C010,367.92
P1315,2024-12-18,C007,308.37
P0292,2025-04-06,C006,719.16
P1108,2024-09-11,,2117.38
P0727,2024-11-07,C007,580.49
P0574,2025-02-08,C006,726.54
P1487,2024-12-27,C005,1332.97
P0886,2025-05-25,C003,1083.44
P0184,2025-05-31,C010,653.2
P0337,2024-12-13,C008,376.2
P1125,2024-08-02,C009,2361.76
P1069,2024-12-07,C010,1134.01
P0450,2024-10-30,C001,600.42
P0114,2024-09-15,C004,839.5
P0641,2025-02-28,C004,1960.29
P1060,2024-09-23,C001,1025.63
P1314,2025-06-21,C007,2477.25
P1358,2025-07-07,C010,
P1085,2024-07-08,C005,1238.88
P0862,2025-01-10,C006,1014.42
P1263,2024-08-31,C003,1436.73
P0425,2024-11-18,C002,2179.09
P0103,2024-07-30,C004,1793.48
P0209,2025-02-01,C005,641.79
P0261,2025-02-15,C008,648.2
P0280,2024-07-20,C005,1135.99
P0698,2025-06-16,C006,881.75
P0532,2024-12-29,C005,962.74
P1199,2024-12-21,C003,1538.59
P0413,2025-03-20,C005,344.66
P1194,2024-09-03,C009,2381.15
P1462,2025-05-28,C001,1680.52
P0170,2024-08-14,C001,1349.4
P0995,2024-09-15,C006,506.05
P0245,2024-11-26,C004,1122.83
P0381,2024-10-13,C010,392.03
P1241,2024-11-12,C002,453.11
P1403,2025-02-11,C009,1083.18
P0984,2025-05-04,C010,2240.44
P1217,2024-12-16,C001,1136.67
P0064,2025-01-16,C005,1508.71
P0097,2025-02-03,C007,2460.19
P1161,,C004,868.77
P0888,2024-12-22,C003,1148.82
P0259,2025-05-02,C005,2166.82
P0833,2025-02-14,C002,2061.0
P0661,2024-09-04,C001,1370.54
P0323,2025-01-19,C005,2329.28
P0359,2025-03-16,C003,1683.92
P0727,2024-12-26,C004,417.11
P0886,2025-01-04,C010,303.23
P1076,2024-11-17,C004,1758.74
P0246,2025-04-02,C009,1841.86
P0950,2025-02-13,C002,1986.31
P0909,2025-02-06,C005,2051.21
P1034,2024-10-10,C010,778.18
P0645,2024-07-17,C002,1401.57
P1163,2025-06-24,C005,1416.65
P1394,2025-01-21,C004,497.29
P0431,2024-09-07,C004,1917.73
P1316,2025-06-25,C001,354.57
P0898,2025-03-29,C003,1265.22
P1107,2025-05-17,C006,1915.69
P0772,2024-09-04,C002,385.97
P0745,2025-02-25,C006,1177.56
P0012,2024-08-31,C004,466.13
BROKEN_SKU,2025-06-21,C004,1754.18
P0853,2024-09-09,C002,643.42
P0232,2024-07-18,C003,1254.79
P0894,2025-06-18,C010,2343.07
P0777,2024-08-07,C006,539.34
P1229,2024-08-13,C003,2496.65
P0047,2025-03-12,C003,1541.74
P0409,2024-08-21,C001,551.16
P1478,2024-08-26,C008,1100.56
P1474,2024-11-05,C002,1735.51
P0404,2025-01-07,C003,1102.45
P0472,2024-10-06,C004,1611.03
P0254,2025-01-05,C010,882.21
P0330,2025-02-21,C005,438.36
P1359,2025-03-12,C006,870.12
P0185,2025-03-27,C009,2089.17
P0723,2024-08-01,C001,
P1396,2024-07-21,C009,1153.62
P1079,2025-01-15,C006,2373.6
P0335,2024-11-28,C003,823.55
P0841,2024-12-19,C003,1627.67
P1155,2025-04-11,C006,1404.61
P0856,2025-06-07,C010,
P1460,2025-06-27,C007,527.47
P0399,2025-05-15,C004,1963.93
P0983,2024-12-15,C008,361.3
P0644,2025-01-27,C004,1537.46
P0660,2024-07-12,C006,323.22
P1403,2025-04-16,C007,1279.13
P1429,2025-02-06,C009,2208.96
P0363,2025-02-02,C005,565.34
P0453,2025-05-12,C006,2286.36
P1486,2024-07-19,C006,2066.11
P0576,2024-08-19,C009,400.12
P0969,2025-03-23,C001,1330.02
P0315,2024-07-27,C006,1781.52
P0055,2025-03-16,C010,949.73
P0689,2025-06-01,C009,1651.56
P1500,2024-08-30,C005,409.38
P0080,2024-12-11,C006,1724.38
P0504,2024-07-15,C006,2075.19
P0665,2025-06-24,C006,2322.56
P0992,2024-08-16,C010,1758.61
P0477,2024-12-19,C001,531.48
P1035,2025-05-04,C006,2366.67
P1012,2024-12-18,C002,1058.78
P0874,2025-02-10,C008,1911.46
P0331,2025-07-07,C001,946.73
P0793,2024-10-10,C003,1485.24
P0758,2025-03-10,C007,2070.99
P0850,2025-01-31,C005,1792.84
P0191,2024-07-29,C001,2475.08
P0319,2024-10-22,C008,1595.12
P0267,2024-07-16,C004,2224.75
P0727,2024-12-23,C002,1873.9
P1428,2024-10-28,C001,1013.22
BROKEN_SKU,2024-12-21,C009,1107.35
P0836,2024-10-27,C003,1221.11
P1190,2025-05-15,C002,2269.76
P0046,2024-10-04,C007,1968.06
P0647,2025-04-18,C001,717.16
P0250,2025-05-24,C009,1797.95
P1323,2024-07-30,C010,347.26
P0244,2024-08-12,C002,949.23
BROKEN_SKU,2024-10-05,C003,934.73
P1005,2025-02-17,C004,
P0797,2024-08-23,C002,648.53
P1487,2025-07-06,C009,673.47
P0800,2025-05-30,C003,1454.64
P1396,2024-07-08,C009,1237.58
P0133,2024-09-12,C007,1762.52
P1373,2025-05-13,C001,1378.48
P0207,2025-06-10,C010,1564.06
P1167,2024-08-19,C001,547.9
P0058,2025-04-17,C004,914.64
P1480,2024-10-10,C007,619.36
P1011,2024-07-15,C001,1759.04
P0636,2025-02-15,C003,
P1273,2024-08-18,C003,1374.27
P0293,2025-02-16,C007,790.02
P0397,2025-01-08,C007,771.32
P0028,2024-12-18,C005,1909.08
P1153,2024-12-21,C010,2094.57
P0266,2024-11-07,C007,352.33
P0986,2025-04-21,C003,1645.45
P1121,2024-09-29,C007,649.69
P0302,2024-11-17,C001,2411.35
P1159,2024-09-13,C007,322.67
P0824,2024-08-10,C002,588.95
P0135,2024-08-28,C005,665.09
P0419,2024-11-26,C006,1241.41
P1181,2024-12-06,C008,576.34
P1362,2024-07-21,C006,693.19
P0078,2025-01-12,C001,1268.33
P0934,2025-01-15,C004,809.56
P1398,2024-08-26,C003,1399.17
P1198,2025-05-18,C008,1845.27
P0210,2025-03-30,C001,1300.59
P1054,2024-12-03,C002,1591.17
P0746,2025-07-01,C004,2405.41
P0936,2025-01-06,C006,808.67
P0008,2025-01-20,C009,342.06
P0131,2025-03-16,C005,1475.6
P0798,2024-11-17,C004,1692.12
P0469,2025-03-09,C005,2227.52
P1374,2024-08-31,C005,2273.31
P1381,2025-04-25,C001,761.04
P0589,2024-09-23,C001,2447.18
P0325,2024-08-18,C005,1758.46
P0017,2024-08-26,C006,2464.4
P0456,2024-11-28,C002,1605.92
P1418,2025-04-07,C008,1682.84
P1122,2024-08-23,C009,427.68
P1226,2025-05-27,C005,478.33
P1152,2025-06-02,C004,2355.65
P0824,2025-06-20,C008,1033.36
P0065,2024-10-13,C008,2194.19
P1397,2024-07-23,C008,370.53
P0270,2024-08-11,C002,2032.6
P0342,2025-04-20,C002,1428.8
P0243,2025-03-25,C009,2380.87
P1055,2025-05-11,C009,1975.39
P1099,2025-03-10,C009,1746.89
P0128,2024-11-06,C008,785.83
P1279,2025-05-11,C006,786.83
P0821,2024-11-02,C010,1359.84
P0830,2024-10-16,C007,1765.75
P1205,2025-03-08,C008,705.84
P0397,2024-08-01,C005,1207.42
P0559,2024-08-18,C003,2419.58
P0716,2024-09-08,C009,992.37
P0144,2024-10-11,C003,2033.23
P0272,2024-12-05,C008,1597.19
P0357,2025-04-07,C009,1704.93
P0842,2024-08-03,C005,1816.58
P0090,2025-06-18,C006,1613.28
P0310,2025-04-14,C005,1288.43
P0990,2025-02-08,C010,2243.31
P1328,2024-08-12,C009,2266.77
P0856,2025-02-27,C003,423.05
P1053,2025-01-27,C010,1621.58
P0885,2024-12-09,C007,928.39
P1352,2025-04-01,C008,976.23
P1139,2025-06-02,C007,681.26
P0704,2025-02-24,C010,1085.26
P0643,2024-07-10,C001,1245.37
P1140,2025-04-29,C002,1006.63
P1229,2024-09-13,C007,1236.47
P0271,2025-02-18,C007,2449.89
P0969,2024-09-07,C001,1455.93
P0001,2024-08-22,C007,1613.5
P0568,2025-05-13,C010,2050.23
P0113,2025-02-20,C005,2161.38
P0336,2024-11-06,C010,405.94
P1296,,C009,1267.09
P0047,2025-03-18,C002,722.27
P0285,2025-02-02,C002,1491.62
P1287,2025-05-25,C008,1148.72
P1278,2025-01-17,C008,1315.29
P0190,2025-01-08,,2053.31
P0234,2024-09-09,C003,802.36
P0110,2025-01-23,C002,1115.52
P0038,2025-02-26,C001,1138.38
P0181,2024-08-13,C001,1385.55
P0572,2024-10-23,C009,523.33
P1283,2025-03-20,C005,747.29
P0353,2025-06-06,C010,1908.82
P1149,2025-06-01,C007,2268.06
P0030,2024-08-05,C010,316.68
P1069,2025-04-01,C005,1515.29
P1489,2024-07-27,C008,1318.99
P0101,2025-01-21,C006,1774.11
P1032,2024-07-08,C007,912.79
P1123,2025-05-14,C009,2468.64
P0462,2024-12-26,C006,1012.74
P1473,2025-02-04,C007,1141.48
P0897,2024-08-24,C009,2161.4
P1491,2024-11-02,C006,715.77
P1379,2024-09-22,C003,1723.78
P0792,2024-09-03,C007,2112.88
P0301,2025-06-12,C008,2081.77
P1357,2025-03-13,C010,569.43
P0120,2024-11-18,C002,2462.96
P0282,2025-06-22,C001,1099.74
P1043,2025-06-06,C005,783.97
P0500,2025-05-20,C002,674.4
P0385,2025-05-17,C009,1929.42
P1036,2025-02-10,C003,1921.02
P0694,2025-01-19,C006,1950.13
P0839,2025-01-05,C010,436.8
P0411,2024-10-04,C001,1261.71
P0694,2025-05-13,C009,1628.7
P0322,2025-04-08,C010,2393.74
P0026,2025-03-17,C008,2351.37
P0071,2025-06-20,C008,626.05
P0136,2025-01-17,C006,333.84
P0053,2025-06-01,C003,1041.73
P0868,2025-04-29,C005,2433.16
P0625,2025-05-16,C004,2173.44
P0814,2025-05-22,C010,704.61
P0017,2025-04-08,C006,2464.11
P0353,2025-01-03,C008,1830.08
P0781,2025-05-21,C001,1603.89
P0985,2025-02-08,C006,1235.33
P0191,2025-04-01,C006,2401.38
P1273,2025-03-02,C001,2032.17
P0571,2024-10-18,C001,2301.53
P0087,2024-11-18,C008,1204.92
P0703,2025-05-03,C002,1220.64
P0622,2025-07-07,C003,811.5
P1340,2024-10-27,C002,530.91
P0396,2025-04-22,,1029.52
P1338,2024-11-10,C005,1105.48
P0746,2025-05-11,C002,1647.26
P1413,2024-12-02,,1410.71
P0538,2024-08-15,C006,1114.66
P0889,2025-02-17,C004,506.07
P0222,2025-04-09,C008,1235.59
P0742,2025-01-19,C010,1065.21
P1272,2024-07-08,C001,480.69
P0088,2024-08-11,C007,
P0447,2024-12-02,C002,1151.19
P1043,2024-10-31,C004,569.18
P1447,2025-06-22,C005,1467.65
P0451,2025-07-05,C001,307.52
P0716,2025-05-11,C009,761.45
P1093,2025-06-24,C006,2337.88
P0803,2025-01-02,C009,1467.22
P0217,2025-04-15,C004,560.78
P0358,2025-01-06,C001,1198.51
P0604,2024-11-10,C003,2270.24
P0444,2024-09-27,C005,1393.62
P1125,2024-07-11,C007,1829.53
P0233,2024-12-25,C004,429.13
P1218,2025-02-14,C010,1197.06
P0163,2025-05-07,C001,2302.57
P1093,2025-01-05,C010,1826.07
P1142,2024-10-01,C003,447.44
P0851,2025-05-30,C006,1656.75
P0596,2024-12-08,C007,2417.55
P0163,2025-05-19,C009,1798.56
P0641,2025-05-21,C007,2188.6
P1493,2024-09-05,C010,1796.07
P0338,2025-03-13,C004,2477.74
P1031,2024-10-12,C004,364.32
P0083,2025-03-21,C006,1742.24
P0901,2024-07-25,C002,497.09
P0280,2025-05-13,C005,1172.24
P1323,2024-10-11,C008,1653.89
P1037,2024-09-12,C002,1046.8
P1472,2025-05-21,C005,691.14
P0195,2025-01-03,C009,2053.49
P1091,2025-02-03,C003,1741.51
P1328,2024-08-25,C005,414.74
P1474,2024-10-27,C004,1792.93
P0037,2025-07-05,C007,2188.8
P0879,2024-09-13,C002,1464.23
P0507,2024-10-12,C002,525.41
P1316,,C006,1831.68
P0658,2024-09-28,C007,439.95
P0614,2024-10-20,C009,2459.93
P0568,2025-01-06,C002,1697.44
P0784,2024-08-08,C007,1823.38
P0772,2024-08-21,C009,1414.52
P0237,2025-03-12,C002,1747.49
P0521,2025-02-14,C005,1836.53
P1089,2024-07-13,C003,826.63
P0509,2024-12-08,C001,2025.67
P0029,2025-02-12,C006,1197.48
P0692,2025-04-28,C009,1647.52
P0808,2025-05-18,C004,1450.53
P1443,2025-02-19,C004,2220.9
P0564,2025-01-24,C009,2381.44
P1259,2025-03-22,C002,2342.05
BROKEN_SKU,2025-02-08,C004,1363.05
P0725,2024-11-01,C007,788.55
P1359,2024-12-20,C005,1340.33
P1459,2025-03-05,,425.52
P0134,2025-06-16,C006,384.9
P1196,2024-10-26,C008,1507.09
P1094,2025-01-27,C010,735.39
P1192,2024-07-25,C009,1463.93
P0782,2024-08-09,,1550.27
P0926,2025-05-07,C010,1378.4
P0491,2025-06-28,C009,1716.28
P0614,2025-01-17,C009,520.48
P0548,2025-07-07,C010,733.21
P0789,2025-02-07,C004,457.13
P0191,2025-03-13,C001,2445.39
P1368,2025-05-18,C003,1651.63
P0902,2025-03-26,C004,1858.44
P0796,2025-07-03,C005,757.04
P0168,2024-07-26,C001,895.17
P0466,2025-04-22,C009,2081.79
P1117,2025-05-25,C009,1465.25
P1310,2025-05-12,C007,
P0394,2025-01-04,C002,1106.56
P0658,2024-11-30,C006,677.94
P1327,2024-08-17,C010,361.59
P0283,2024-08-22,C001,2112.86
P0791,2024-12-25,C009,783.47
P0289,2024-10-18,,1631.02
P0061,2024-11-23,C009,2187.51
P0766,2025-07-01,C009,1850.11
P0271,2024-10-07,C010,1966.83
P0873,2025-03-07,,1093.36
P0591,2024-09-11,C006,1766.39
P1095,2024-08-01,C006,1393.49
P0244,2025-04-08,C010,382.27
P0846,2024-07-15,C005,670.73
P0062,2025-02-09,C009,1542.36
P0930,2025-03-08,C007,984.63
P1043,2024-10-06,C004,2421.96
P1402,2025-04-28,C010,2112.21
P0612,2024-08-23,C001,1588.09
P0543,2025-05-07,,2222.01
P0125,2024-12-29,C004,920.31
P0224,2024-08-25,C010,1254.02
P0210,2024-08-16,C008,704.22
P0467,2025-02-07,C010,994.74
P1295,2024-07-11,C003,2341.42
P1301,2024-12-13,C008,2269.08
P0125,2024-07-08,C007,2103.87
P0081,2024-12-21,C005,690.44
P1025,2024-09-09,C004,2188.91
P1202,2024-12-01,C009,995.92
P0423,2025-06-24,C002,1702.3
P0276,2025-02-24,C002,2325.52
P0040,2024-07-24,C006,1390.75
P0070,2024-10-12,C008,1945.17
P1168,2024-11-17,C002,887.17
P0079,2025-05-26,C009,2315.77
P0220,2024-10-05,C008,1977.93
P0850,2025-06-13,C010,1576.42
P0658,2025-05-17,C002,1065.08
P0488,2024-11-14,C007,2385.24
P0651,2025-03-31,C008,
P0346,2025-06-23,C004,988.87
P1219,2025-01-15,C002,826.77
P0700,2025-02-24,C001,816.3
P0461,2024-08-20,C010,2313.44
P1331,2025-04-10,C010,1190.15
