sku_id,date,stock_level,restock_flag,supplier_lead_time
P0142,2024-06-07,28,0.0,13.0
P0030,2024-03-22,21,0.0,2.0
P1386,2024-03-11,32,0.0,13.0
P1285,2024-01-22,0,1.0,10.0
P0208,2023-07-15,64,0.0,7.0
P0301,2025-04-17,26,0.0,3.0
P1458,2024-08-01,47,1.0,6.0
P0620,2024-02-19,38,0.0,1.0
P1305,2024-09-07,0,0.0,1.0
P0130,2024-02-11,13,0.0,6.0
P0259,2025-03-24,75,1.0,14.0
P1152,2024-09-29,48,0.0,8.0
P0703,2025-04-13,58,0.0,7.0
P0615,2023-12-25,56,0.0,3.0
P1253,2025-01-02,101,0.0,
P0312,2023-08-14,18,0.0,8.0
P0086,2023-10-05,101,0.0,
P0929,2025-02-24,89,0.0,6.0
P0191,2024-11-14,62,0.0,14.0
P1380,2025-06-28,94,0.0,9.0
P1209,2024-06-09,49,0.0,12.0
P0214,2023-09-27,0,0.0,9.0
P1455,2023-08-17,32,0.0,11.0
P0559,2024-11-07,83,0.0,10.0
P0782,2024-10-08,11,0.0,5.0
P0421,2024-04-04,22,0.0,8.0
P0174,2023-11-25,90,0.0,8.0
P0155,2023-12-18,37,0.0,10.0
P1150,2023-11-02,40,1.0,3.0
P0687,2024-09-05,51,0.0,6.0
P0262,2023-09-20,25,1.0,8.0
P1419,2023-10-24,46,0.0,2.0
P0730,2025-01-19,40,0.0,9.0
P0050,2025-05-12,6,1.0,6.0
P1365,2024-01-26,-80,0.0,6.0
P0771,2024-10-24,30,0.0,7.0
P0193,2023-12-17,80,0.0,2.0
P0999,2023-08-30,43,1.0,9.0
P1495,2023-08-14,51,0.0,5.0
P0015,2023-08-07,36,0.0,5.0
P1017,2025-02-27,95,0.0,8.0
P1034,2025-01-16,8,0.0,12.0
P0576,2024-09-08,0,1.0,2.0
P0821,2024-02-06,44,0.0,4.0
P0600,2025-03-14,29,0.0,5.0
P0785,2025-05-25,60,0.0,6.0
P0350,2025-02-28,117,0.0,7.0
P1026,2024-05-23,40,0.0,8.0
P0003,2024-10-12,37,0.0,12.0
P0547,2024-10-01,76,0.0,4.0
P0213,2023-12-11,28,0.0,8.0
P0322,2023-12-28,103,1.0,5.0
P1350,2024-01-06,74,0.0,2.0
P0363,2024-09-20,44,0.0,10.0
P1458,2023-10-11,0,0.0,2.0
P0385,2024-08-08,28,0.0,8.0
P0798,2024-06-07,-54,0.0,12.0
P0250,2024-06-09,24,1.0,9.0
P1091,2025-02-01,0,0.0,6.0
P0634,2023-07-11,39,0.0,2.0
P1497,2023-12-29,29,1.0,11.0
P0915,2024-10-10,65,0.0,3.0
P1471,2023-11-10,25,0.0,4.0
P0652,2024-08-15,19,0.0,3.0
P1252,2024-10-18,46,0.0,8.0
P0408,2023-11-09,63,0.0,9.0
P0298,2024-08-05,32,0.0,7.0
P0817,2024-03-11,38,0.0,13.0
P1428,2024-08-21,74,1.0,7.0
P0995,2025-03-02,52,,
P0709,2023-12-27,58,0.0,14.0
P1003,2024-03-12,68,0.0,6.0
P1278,2023-07-21,44,0.0,1.0
P0596,2024-10-31,0,0.0,2.0
P0799,2023-12-23,46,0.0,2.0
P0727,2023-08-25,56,0.0,7.0
P0812,2024-02-23,69,0.0,10.0
P0318,2025-01-26,89,,3.0
P1281,2025-07-02,30,0.0,12.0
P0891,2025-06-08,25,1.0,1.0
P0714,2024-05-28,44,1.0,12.0
P0558,2025-07-06,78,0.0,8.0
P0633,2024-03-18,44,0.0,12.0
P0174,2024-10-03,84,0.0,10.0
P1336,2024-02-23,56,0.0,10.0
P0096,2025-06-23,0,1.0,5.0
P0476,2023-08-20,40,0.0,6.0
P1193,2024-04-17,29,0.0,2.0
P1099,2025-06-25,108,0.0,3.0
P1353,2023-08-31,87,0.0,13.0
P0368,2024-10-27,0,0.0,13.0
P0398,2024-10-30,45,0.0,9.0
P0614,2023-10-09,25,0.0,1.0
P0111,2023-10-30,8,1.0,8.0
P0854,2024-11-10,62,0.0,14.0
P0689,2024-06-16,17,0.0,1.0
P0474,2023-08-15,50,0.0,2.0
P0538,2024-11-08,40,0.0,6.0
P0134,2023-08-09,97,1.0,14.0
P1049,2025-01-08,55,0.0,5.0
P1250,2023-11-16,41,1.0,9.0
INVALID_SKU,2025-02-07,78,1.0,14.0
P1482,2025-01-28,0,0.0,10.0
P0283,2023-12-20,45,0.0,13.0
P0019,2024-01-18,82,0.0,11.0
P1126,2024-01-04,86,0.0,11.0
P1034,2023-10-13,47,0.0,12.0
P0955,2024-01-28,51,0.0,7.0
P0022,2025-05-25,78,0.0,8.0
P0959,2023-10-31,4,0.0,4.0
P0269,2024-09-07,57,0.0,10.0
P0324,2024-01-01,0,0.0,12.0
P0198,2025-06-30,70,0.0,7.0
P0023,2024-01-02,62,1.0,
P0801,2024-12-22,97,1.0,7.0
P1216,2025-05-21,64,0.0,13.0
P0855,2024-11-24,40,0.0,7.0
P1030,2024-03-14,34,0.0,4.0
P1350,2023-07-14,47,0.0,5.0
P0842,2024-07-21,12,0.0,2.0
P0043,2024-04-13,76,0.0,
P0451,2024-11-06,41,0.0,7.0
P0510,2023-11-25,38,0.0,9.0
P0326,2025-06-21,55,1.0,2.0
P0748,2023-12-17,54,0.0,6.0
P0669,2024-07-21,13,1.0,12.0
P0783,2025-03-26,26,0.0,12.0
P0396,2024-02-21,0,0.0,5.0
P0222,2024-12-09,92,0.0,9.0
P1055,2023-11-02,55,1.0,13.0
P0435,2025-07-05,79,0.0,8.0
P0666,2024-02-11,0,0.0,1.0
P0818,2024-04-05,60,1.0,1.0
P0116,2024-12-13,30,0.0,13.0
P1369,2025-04-01,48,0.0,5.0
P1306,2023-12-23,48,0.0,9.0
P0346,2023-10-27,49,0.0,10.0
P1317,2023-10-23,73,0.0,6.0
P0072,2025-01-26,29,0.0,9.0
P0462,2024-02-22,26,0.0,2.0
P0796,2023-09-14,70,0.0,2.0
P1445,2025-06-06,81,1.0,7.0
P0134,2024-05-25,32,1.0,8.0
P0771,2024-09-29,56,0.0,6.0
P1274,2025-05-04,2,0.0,4.0
P1238,2025-02-11,53,0.0,12.0
P1396,2024-11-12,60,1.0,8.0
P1019,2023-12-04,16,0.0,10.0
P1223,2024-10-13,117,0.0,7.0
P0203,2025-06-01,79,0.0,9.0
P1418,2024-09-08,41,0.0,6.0
P0311,2024-06-13,46,1.0,3.0
P1286,2025-04-28,38,0.0,1.0
P0368,2024-07-13,37,0.0,4.0
P0487,2024-03-28,75,0.0,13.0
P1085,2025-01-10,53,0.0,13.0
P0461,2023-08-27,35,0.0,7.0
P1495,2023-08-02,6,0.0,7.0
P0691,2024-04-17,26,0.0,9.0
P1033,2023-08-08,0,1.0,1.0
P0447,2024-04-11,30,1.0,11.0
P0221,2023-10-14,38,0.0,9.0
P0252,2023-11-20,12,0.0,6.0
P0982,2024-06-09,18,0.0,12.0
P0558,2024-09-02,27,0.0,13.0
P0635,2024-02-08,25,0.0,
P1198,2023-12-16,48,,3.0
P0060,2024-06-26,80,0.0,2.0
P0706,2023-08-22,81,0.0,12.0
P0479,2023-09-02,43,0.0,4.0
P1035,2024-02-15,50,1.0,3.0
P0617,2025-05-05,68,0.0,5.0
P0300,2025-05-22,58,0.0,11.0
P1291,2025-06-01,0,0.0,1.0
P1301,2024-08-04,55,0.0,14.0
P1300,2024-07-22,64,0.0,8.0
P0933,2023-08-21,25,0.0,9.0
P1249,2025-03-23,9,1.0,4.0
P0287,2024-03-16,64,0.0,13.0
P1057,2023-12-14,0,0.0,8.0
P1037,2025-04-29,43,0.0,5.0
P0727,2025-06-06,36,0.0,11.0
P1010,2025-02-24,42,0.0,8.0
P0335,2023-08-02,70,0.0,6.0
P1048,2024-10-04,60,1.0,9.0
P1446,2024-05-10,61,0.0,9.0
P0715,2025-05-18,65,0.0,12.0
P0140,2024-07-28,35,0.0,12.0
P1258,2025-04-12,69,0.0,12.0
P0255,2023-12-22,102,0.0,1.0
P0438,2025-02-09,21,0.0,2.0
P0510,2023-07-12,92,0.0,3.0
P0130,2024-08-06,46,1.0,3.0
P0906,2025-06-14,86,0.0,5.0
P1408,2025-06-26,60,,7.0
P0070,2024-05-24,72,0.0,2.0
P1108,2023-09-16,44,0.0,14.0
P1090,2024-07-12,28,0.0,8.0
P1460,2024-03-11,101,0.0,4.0
P0918,2023-11-14,95,0.0,6.0
P0854,2023-12-30,57,0.0,6.0
P1314,2024-06-04,10,0.0,5.0
P0104,2023-12-21,96,0.0,3.0
P0719,2024-02-08,33,0.0,11.0
P0840,2023-09-29,53,0.0,10.0
P1426,2025-02-22,60,1.0,2.0
P0417,2023-08-06,57,1.0,10.0
P1027,2024-03-09,18,1.0,6.0
P1000,2023-12-05,10,1.0,3.0
P1298,2024-12-15,50,1.0,13.0
P0533,2023-11-05,89,0.0,13.0
P0869,2023-11-16,46,1.0,4.0
P0984,2024-08-08,23,0.0,11.0
P1096,2024-05-14,20,0.0,11.0
P0517,2024-05-02,81,0.0,12.0
P0164,2025-01-05,46,0.0,8.0
P0431,2025-03-30,70,0.0,7.0
P0598,2023-11-10,0,0.0,8.0
P1265,2023-07-29,83,0.0,5.0
P0103,2025-06-30,25,1.0,11.0
P0085,2023-10-12,15,0.0,10.0
P0937,2024-09-28,21,0.0,7.0
P0425,2024-06-12,35,0.0,4.0
P1470,2023-11-09,43,0.0,
P1346,2024-03-22,30,0.0,1.0
P0850,2024-06-27,10,0.0,8.0
P0882,2025-03-07,38,0.0,7.0
P1037,2025-03-23,21,0.0,4.0
P0412,2024-08-29,38,0.0,3.0
P1283,2023-07-23,32,0.0,4.0
P1287,2023-09-19,73,0.0,8.0
P1357,2023-07-21,43,0.0,3.0
P1083,2025-02-24,39,0.0,4.0
P1304,2023-11-26,44,0.0,12.0
P0388,2024-08-14,90,0.0,13.0
P0072,2023-10-30,67,0.0,7.0
P1046,2024-09-26,0,0.0,
P1105,2024-04-13,29,0.0,5.0
P0386,2025-05-30,85,1.0,
P1369,2023-10-24,0,0.0,3.0
P1354,2024-06-06,57,0.0,8.0
P0273,2025-01-06,19,0.0,3.0
P1454,2024-04-30,15,0.0,12.0
P0597,2024-07-23,66,0.0,5.0
P1318,2025-05-30,24,0.0,13.0
P0600,2024-11-23,38,1.0,5.0
P0021,2023-12-19,42,0.0,11.0
P0652,2024-09-10,41,0.0,13.0
P0758,2023-07-10,1,0.0,13.0
P0677,2024-03-18,0,0.0,6.0
P0380,2024-09-20,38,0.0,8.0
P0568,2024-12-05,24,0.0,6.0
P0718,2023-12-22,0,0.0,1.0
P0890,2023-09-17,73,0.0,8.0
P0298,2024-12-01,109,0.0,3.0
P0545,2024-02-24,99,0.0,8.0
P0936,2025-02-12,0,0.0,7.0
P0334,2024-03-15,24,1.0,8.0
P0005,2024-02-07,35,0.0,14.0
P1176,2025-06-29,45,0.0,5.0
P0265,2024-03-31,45,0.0,1.0
P0912,2024-04-13,58,0.0,3.0
P0159,2024-04-29,62,0.0,12.0
P1006,2025-03-13,29,0.0,3.0
P0788,2023-12-23,63,1.0,2.0
P0204,2024-09-22,74,0.0,6.0
P0698,2024-12-11,0,0.0,5.0
P0759,2024-02-15,48,0.0,8.0
P1482,2024-07-13,37,0.0,9.0
P1000,2023-10-06,62,1.0,11.0
P1330,2024-09-20,85,1.0,11.0
P0323,2024-11-30,70,0.0,6.0
P0505,2024-11-19,68,0.0,5.0
P0089,2024-08-29,66,0.0,5.0
P1094,2024-07-12,100,0.0,3.0
P0354,2024-03-09,39,0.0,1.0
P0369,2024-05-11,8,0.0,8.0
P0066,2024-11-03,45,0.0,3.0
P0130,2023-10-04,94,0.0,10.0
P0127,2023-11-05,34,0.0,8.0
P1098,2024-07-14,35,1.0,2.0
P1448,2024-12-25,45,0.0,5.0
P0419,2025-03-12,98,0.0,2.0
P0681,2025-03-09,94,1.0,7.0
P0203,2024-12-03,95,0.0,6.0
P1447,2024-08-04,43,0.0,14.0
P0621,2023-11-07,79,0.0,12.0
P0522,2024-06-07,33,0.0,
P0573,2023-11-19,55,0.0,11.0
P0341,2025-05-13,47,0.0,8.0
P1191,2024-11-28,76,0.0,8.0
P1155,2023-11-26,23,0.0,3.0
P0633,2024-07-10,42,1.0,3.0
P1390,2024-08-27,52,1.0,5.0
P0588,2024-01-04,54,,2.0
P0561,2024-07-27,71,0.0,7.0
P0089,2024-06-07,41,0.0,14.0
P1081,2024-09-12,72,0.0,9.0
P1424,2024-03-23,42,,5.0
P1410,2023-11-22,62,0.0,12.0
P0293,2025-01-01,58,0.0,9.0
P0871,2025-05-01,81,0.0,11.0
P0732,2024-09-02,46,1.0,1.0
P0538,2025-03-27,31,0.0,10.0
P0121,2023-07-31,95,0.0,4.0
P1020,2024-12-18,18,0.0,14.0
P0547,2024-04-10,65,0.0,2.0
P1046,2024-06-05,77,0.0,12.0
P0496,2024-03-20,54,0.0,9.0
P0868,2025-02-09,24,1.0,6.0
P0795,2024-12-19,60,1.0,7.0
P0332,2025-06-02,102,0.0,14.0
P0329,2025-02-21,42,0.0,5.0
P1028,2024-10-10,61,0.0,10.0
P1119,2024-04-15,36,0.0,8.0
P0147,2025-01-16,82,1.0,14.0
P1122,2024-02-09,27,0.0,11.0
P1320,2025-02-16,33,0.0,10.0
P1153,2024-01-17,88,1.0,1.0
P1268,2024-11-06,69,1.0,
P0465,2024-04-25,47,0.0,6.0
P1005,2025-02-11,0,1.0,14.0
P0426,2025-02-12,56,0.0,10.0
INVALID_SKU,2025-01-29,75,0.0,6.0
P0919,2023-08-18,21,1.0,7.0
P1243,2023-11-29,87,0.0,8.0
P0138,2024-05-19,53,0.0,8.0
P0874,2024-09-02,78,0.0,6.0
P0605,2024-11-01,54,0.0,8.0
P1053,2024-05-15,-47,0.0,1.0
P0808,2024-03-30,5,1.0,9.0
P1350,2024-12-28,87,0.0,2.0
P1139,2024-03-12,34,1.0,10.0
P0571,2024-01-05,73,0.0,9.0
P0031,2024-02-19,61,1.0,7.0
P0034,2024-02-04,67,1.0,2.0
P1484,2025-04-19,15,1.0,4.0
P0021,2025-02-09,41,0.0,11.0
P0132,2024-06-23,38,0.0,6.0
P0948,2024-03-27,1,0.0,5.0
P1178,2024-01-17,0,0.0,2.0
P0055,2025-03-15,83,0.0,8.0
P0003,2024-09-25,47,0.0,5.0
P1104,2024-03-07,70,,7.0
P0593,2025-03-13,58,0.0,
P0013,2023-07-11,11,0.0,3.0
P0043,2024-08-20,52,0.0,7.0
P0849,2025-02-20,62,1.0,8.0
P1076,2025-05-21,77,1.0,4.0
P0380,2023-11-08,85,0.0,11.0
P0816,2024-07-16,0,0.0,3.0
P0967,2023-11-01,140,1.0,13.0
P0846,2025-02-28,15,0.0,3.0
P1269,2024-12-03,89,0.0,10.0
P0579,2024-08-29,41,0.0,11.0
P0198,2025-05-15,62,0.0,6.0
P0285,2025-01-04,53,0.0,12.0
P0541,2024-05-03,51,0.0,1.0
P1107,2024-12-31,37,0.0,9.0
P0570,2023-11-25,98,1.0,1.0
P0697,2024-10-19,55,1.0,7.0
P0766,2024-11-06,19,1.0,6.0
P0561,2023-08-29,69,1.0,7.0
P0463,2025-06-09,40,0.0,1.0
P1194,2025-06-16,51,0.0,10.0
P0150,2024-01-09,44,0.0,2.0
P1235,2024-01-15,55,0.0,2.0
P1279,2024-01-05,44,1.0,6.0
P1039,2024-10-08,0,0.0,14.0
P0348,2024-01-10,-103,0.0,12.0
P0529,2024-12-23,72,1.0,3.0
P0044,2024-10-31,0,0.0,4.0
P1129,2023-08-03,73,1.0,4.0
P1134,2023-11-24,55,0.0,4.0
P0341,2023-12-20,45,0.0,
P0344,2023-11-29,41,1.0,10.0
P0338,2023-09-04,63,0.0,2.0
P0173,2024-03-24,82,0.0,6.0
P0285,2023-10-08,78,0.0,4.0
P0817,2023-11-01,66,1.0,3.0
P0952,2025-01-30,95,0.0,10.0
P0080,2024-04-26,54,0.0,1.0
P1000,2025-04-22,74,0.0,7.0
P0918,2024-08-24,49,0.0,14.0
P1104,2025-05-04,43,0.0,11.0
P0466,2024-09-12,54,0.0,14.0
P1326,2024-03-30,23,0.0,3.0
P1406,2023-09-02,-58,0.0,14.0
P0751,2024-08-23,0,0.0,3.0
P0719,2024-05-19,36,0.0,3.0
P0423,2023-09-19,30,0.0,5.0
P0707,2024-07-30,19,0.0,6.0
P0695,2024-12-01,69,0.0,11.0
P0477,2025-01-02,74,0.0,9.0
P0381,2024-05-29,67,0.0,9.0
P1317,2023-12-09,84,0.0,13.0
P1146,2024-07-28,34,0.0,1.0
P0854,2025-03-08,86,0.0,6.0
P1134,2025-05-23,0,1.0,1.0
P0773,2024-10-08,0,1.0,6.0
P1490,2023-12-17,0,1.0,
P0892,2025-01-14,60,0.0,8.0
P0945,2024-04-07,20,0.0,4.0
P1395,2023-09-09,96,0.0,4.0
P0002,2024-06-04,5,0.0,5.0
P0071,2024-05-15,74,1.0,2.0
P0879,2023-09-29,26,0.0,11.0
P1139,2024-09-29,40,1.0,3.0
P0369,2024-09-13,74,0.0,5.0
P0207,2023-10-05,73,0.0,10.0
P1292,2023-10-14,17,0.0,8.0
P1426,2024-11-05,24,0.0,1.0
P0530,2024-12-15,76,1.0,13.0
P0370,2023-11-05,55,0.0,8.0
P0460,2024-09-15,80,0.0,10.0
P1149,2025-04-29,55,0.0,6.0
P1252,2024-08-05,67,1.0,4.0
P1043,2023-10-26,35,1.0,12.0
P1003,2023-09-03,79,0.0,10.0
P1121,2024-11-18,35,0.0,9.0
P1474,2023-08-14,42,0.0,2.0
P0992,2024-10-31,60,1.0,9.0
P0475,2023-07-27,26,0.0,4.0
P0426,2025-06-22,75,0.0,3.0
P0753,2024-08-12,44,0.0,6.0
P0818,2025-05-22,34,1.0,10.0
P1437,2023-12-04,88,0.0,7.0
P0790,2024-07-02,57,0.0,13.0
P0772,2023-09-25,64,0.0,11.0
P0542,2024-03-28,77,0.0,13.0
P0716,2023-10-03,65,1.0,4.0
P0450,2025-02-21,25,0.0,1.0
P0766,2024-05-29,77,0.0,11.0
P1460,2025-04-12,25,0.0,5.0
P1154,2024-07-18,25,0.0,2.0
P0603,2024-03-17,0,0.0,12.0
P1011,2023-09-12,67,0.0,1.0
P0724,2024-11-06,86,0.0,6.0
P0979,2025-04-28,1,0.0,13.0
P0076,2023-10-12,62,1.0,13.0
P0445,2024-01-31,67,0.0,7.0
P0234,2025-05-19,28,1.0,8.0
P0891,2025-06-17,70,0.0,3.0
P0612,2023-10-13,70,1.0,8.0
P0401,2024-08-23,76,0.0,8.0
P1194,2025-02-11,31,0.0,13.0
P0920,2025-01-09,45,0.0,9.0
P0398,2024-09-29,49,1.0,14.0
P1323,2024-06-10,61,0.0,13.0
P0899,2024-04-09,44,0.0,4.0
P1450,2023-09-13,40,0.0,9.0
P0951,2024-08-13,59,0.0,1.0
P0103,2024-05-28,75,0.0,3.0
P0364,2024-05-11,80,0.0,8.0
P1375,2025-04-23,26,0.0,13.0
P0088,2024-08-14,66,0.0,8.0
P1016,2024-11-18,27,0.0,3.0
P0810,2025-01-10,19,1.0,1.0
P0746,2024-11-24,55,0.0,9.0
P1307,2024-07-05,53,0.0,13.0
P0266,2024-01-31,25,0.0,11.0
P0274,2024-06-24,56,0.0,2.0
P0186,2024-06-28,21,0.0,10.0
P1377,2024-02-15,75,0.0,8.0
P0835,2024-09-06,48,0.0,14.0
P0687,2024-11-16,22,0.0,4.0
P1289,2023-12-26,16,0.0,7.0
P0092,2024-10-07,0,0.0,9.0
P1386,2024-06-15,96,1.0,1.0
P1418,2024-12-27,44,0.0,4.0
P0139,2025-06-27,54,0.0,10.0
P0999,2024-11-24,45,1.0,9.0
P0998,2023-12-19,13,0.0,3.0
P1189,2023-10-25,31,0.0,5.0
P0142,2023-09-28,89,0.0,11.0
P1364,2024-06-08,47,0.0,5.0
P0737,2025-03-18,63,1.0,12.0
P0998,2024-09-16,30,0.0,12.0
P1063,2023-08-02,52,1.0,1.0
P0452,2024-07-31,64,0.0,
P1371,2024-06-21,25,0.0,9.0
P1138,2025-01-19,22,1.0,3.0
P0250,2024-02-10,39,0.0,3.0
P0019,2023-10-30,98,0.0,9.0
P1437,2025-06-17,33,0.0,4.0
P0531,2024-07-23,62,0.0,7.0
P0373,2024-06-27,81,0.0,14.0
P1020,2024-06-24,33,0.0,1.0
P1341,2025-03-04,44,0.0,4.0
P1190,2025-02-12,31,1.0,1.0
P0084,2024-12-29,0,0.0,4.0
P0840,2024-12-31,34,0.0,6.0
P1093,2023-11-26,0,0.0,4.0
P0220,2024-04-20,35,0.0,9.0
P0079,2024-10-23,44,0.0,13.0
P1124,2024-12-12,55,0.0,8.0
P0721,2025-06-13,0,0.0,4.0
P0499,2024-05-14,30,0.0,7.0
P1113,2024-08-21,60,0.0,12.0
P0342,2023-07-24,33,0.0,12.0
P1479,2023-08-29,74,0.0,3.0
P0786,2024-10-21,15,0.0,14.0
P0449,2024-10-11,-103,1.0,8.0
P1493,2024-12-04,77,0.0,7.0
P1492,2024-01-13,40,0.0,13.0
P0441,2025-01-25,114,1.0,4.0
P0408,2024-06-02,43,1.0,5.0
P1488,2023-07-24,26,0.0,3.0
P0019,2024-12-19,78,1.0,13.0
P0011,2025-03-11,7,0.0,4.0
P0567,2025-01-16,60,0.0,11.0
P1294,2024-10-16,83,0.0,4.0
P1439,2024-09-03,96,0.0,10.0
P0732,2023-12-24,92,0.0,8.0
P0733,2025-04-29,70,0.0,4.0
P0276,2025-05-28,50,1.0,13.0
P0482,2024-10-01,24,0.0,3.0
P1257,2025-01-22,70,0.0,10.0
P1497,2025-01-13,49,0.0,9.0
P1080,2024-12-02,18,1.0,8.0
P0312,2024-03-02,40,0.0,8.0
P1089,2023-08-14,79,0.0,8.0
P0901,2023-09-09,72,0.0,10.0
P1392,2023-11-29,18,0.0,7.0
P0986,2024-12-20,84,1.0,6.0
P1328,2023-11-25,46,0.0,11.0
P0205,2024-07-07,35,1.0,6.0
P1078,2024-10-12,47,0.0,9.0
P0791,2025-01-22,66,0.0,6.0
P0043,2024-07-28,31,0.0,9.0
P0049,2024-04-05,65,,3.0
P0427,2025-03-25,59,1.0,6.0
P1105,2025-02-10,36,0.0,
P0782,2025-06-24,41,0.0,6.0
P1212,2024-11-23,55,1.0,8.0
P0116,2024-10-26,53,0.0,7.0
P1409,2023-11-03,69,1.0,8.0
P0841,2025-04-14,58,0.0,13.0
P0379,2023-08-11,0,1.0,13.0
P0625,2024-10-09,68,0.0,
P1421,2023-09-18,40,0.0,8.0
P0977,2024-12-03,39,0.0,7.0
P0014,2023-12-23,0,0.0,13.0
P1055,2024-02-05,54,0.0,5.0
P1094,2023-10-23,15,0.0,10.0
P0627,2024-08-10,16,0.0,13.0
P0523,2023-11-01,112,0.0,11.0
P0266,2023-10-06,37,0.0,12.0
P0218,2024-11-02,42,0.0,5.0
P1485,2024-06-15,97,0.0,12.0
P0270,2025-03-19,20,1.0,6.0
P1176,2024-07-10,18,0.0,2.0
P0329,2024-04-16,20,1.0,5.0
P0684,2024-11-18,5,0.0,2.0
P1433,2024-10-17,95,0.0,13.0
P0094,2023-07-20,68,0.0,9.0
INVALID_SKU,2024-09-08,7,1.0,
P0618,2024-10-31,78,0.0,4.0
P1277,2023-09-23,59,0.0,12.0
P0166,2025-03-23,77,0.0,7.0
P0998,2024-05-08,57,0.0,14.0
P1341,2025-03-10,76,0.0,1.0
P0729,2025-04-19,45,1.0,8.0
P0475,2023-08-18,48,0.0,11.0
P0099,2025-04-05,54,1.0,14.0
P0982,2025-01-06,70,0.0,7.0
P1099,2024-08-05,39,0.0,5.0
P1409,2024-01-20,65,0.0,8.0
P0959,2025-05-27,77,0.0,11.0
P0502,2024-03-18,34,0.0,6.0
P0734,2024-11-22,73,1.0,14.0
P1404,2023-12-25,35,0.0,6.0
P1065,2025-01-20,90,0.0,13.0
P0372,2024-12-11,4,0.0,
P0129,2025-02-25,38,0.0,9.0
P1456,2024-10-14,16,0.0,5.0
P1417,2024-09-12,129,0.0,13.0
P1489,2024-01-09,30,0.0,8.0
P1050,2024-07-10,37,0.0,14.0
P1082,2023-10-07,93,1.0,14.0
P0275,2024-02-07,91,0.0,7.0
P1283,2023-10-18,23,1.0,3.0
INVALID_SKU,2024-06-16,11,0.0,12.0
P0606,2023-08-24,43,0.0,9.0
P1417,2024-10-02,118,0.0,7.0
P0300,2025-04-21,45,0.0,10.0
P0846,2024-06-23,51,1.0,5.0
P0759,2024-01-16,37,1.0,9.0
P0688,2024-08-09,51,0.0,14.0
P1280,2024-09-04,50,0.0,5.0
P1448,2024-07-31,22,0.0,3.0
P0530,2024-01-30,64,0.0,4.0
P0404,2025-03-09,63,1.0,8.0
P0704,2025-05-09,14,0.0,12.0
INVALID_SKU,2024-03-28,26,0.0,2.0
P0090,2025-02-27,23,0.0,8.0
P1172,2025-06-14,0,0.0,2.0
P1325,2023-11-24,63,1.0,10.0
P0111,2024-12-17,85,0.0,1.0
P0199,2024-12-17,62,0.0,14.0
P0727,2025-01-31,7,1.0,11.0
P0810,2024-05-14,63,0.0,14.0
P0607,2024-04-07,23,0.0,13.0
P0333,2025-03-13,63,0.0,1.0
P0906,2024-10-15,27,0.0,3.0
P0591,2023-10-15,21,0.0,13.0
P0136,2023-09-20,45,1.0,14.0
P0300,2024-04-22,72,1.0,14.0
P1053,2025-04-22,33,0.0,9.0
P0144,2024-03-23,6,0.0,7.0
P0151,2025-05-26,39,0.0,9.0
P1278,2025-05-13,13,0.0,8.0
P0080,2024-12-08,27,0.0,6.0
INVALID_SKU,2025-05-07,77,0.0,
P1389,2025-02-25,25,0.0,5.0
P1314,2024-03-01,85,0.0,5.0
P0963,2024-05-26,21,1.0,2.0
P0068,2024-05-16,86,0.0,5.0
P0314,2023-11-22,66,0.0,9.0
P0196,2024-03-20,32,0.0,2.0
P0684,2024-03-01,17,0.0,11.0
P0169,2024-07-04,0,0.0,8.0
P0971,2024-09-21,0,0.0,14.0
P1378,2024-02-05,43,0.0,8.0
P0159,2023-10-18,33,0.0,9.0
P0121,2024-03-17,40,0.0,5.0
P0167,2025-03-21,93,0.0,1.0
P0863,2024-05-25,70,1.0,12.0
P0595,2023-08-03,55,0.0,9.0
P0019,2023-11-02,60,0.0,7.0
P0595,2024-12-26,-95,1.0,14.0
P0866,2024-04-13,52,1.0,10.0
P0394,2025-02-25,37,0.0,3.0
P0954,2024-11-06,18,0.0,4.0
P1248,2024-08-15,52,0.0,7.0
P0174,2025-04-01,87,0.0,10.0
P1478,2023-12-07,7,0.0,14.0
P0059,2024-12-03,5,0.0,1.0
P1079,2023-07-29,12,1.0,2.0
P0843,2024-12-12,107,1.0,1.0
P0100,2024-02-03,99,0.0,6.0
P1241,2024-09-08,66,1.0,9.0
P0039,2024-08-05,81,1.0,9.0
P1088,2024-02-19,45,0.0,10.0
P0463,2024-06-18,87,0.0,5.0
P1419,2025-01-30,46,0.0,11.0
P1051,2024-04-08,20,1.0,3.0
P1249,2024-02-15,94,0.0,1.0
P0028,2023-07-16,53,0.0,2.0
P1069,2025-06-15,40,0.0,11.0
P0375,2025-06-15,69,0.0,13.0
P0738,2025-02-08,80,0.0,6.0
P0579,2025-05-31,50,0.0,13.0
P0436,2025-01-27,36,0.0,14.0
P1224,2025-02-14,52,1.0,5.0
P1403,2024-08-24,41,0.0,10.0
P0530,2025-01-29,31,0.0,2.0
P0867,2023-07-31,62,0.0,4.0
P1204,2025-04-22,54,0.0,2.0
P0859,2025-06-30,31,0.0,7.0
P0967,2024-11-03,50,0.0,2.0
P0408,2024-04-14,61,1.0,13.0
P1398,2024-03-16,0,0.0,2.0
P0442,2023-07-12,71,0.0,5.0
P0125,2025-05-31,79,0.0,9.0
P0452,2024-05-29,47,0.0,3.0
P0208,2025-03-26,39,1.0,8.0
