order_id,order_date,user_id,sku_id,quantity,price_per_unit,discount_applied,order_channel,payment_method
O023824,2024-11-10,U2286,P0974,3,2299.22,5.0,Mobile,COD
O023825,2024-02-03,U3482,P1115,2,1352.04,40.0,Mobile,Wallet
O023826,2024-12-27,U1400,P0565,3,1102.28,5.0,App,COD
O023827,2024-01-07,U5526,P1196,1,2027.88,0.0,Mobile,Wallet
O023828,2023-07-18,U1845,P1234,2,839.97,0.0,Mobile,COD
O023829,2025-01-22,U1586,P0024,1,1079.63,10.0,Web,Wallet
O023830,2025-01-22,U2307,P0861,3,1972.77,0.0,Mobile,COD
O023831,2023-09-20,U1986,P0081,2,1225.27,15.0,Web,COD
O023832,2025-05-02,U2669,P1452,2,1581.31,15.0,Web,Wallet
O023833,2025-05-19,U2180,P1143,3,,20.0,App,COD
O023834,2025-04-06,U2044,P1464,-1,616.16,40.0,App,Card
O023835,2025-03-31,U1240,P0441,4,1298.83,30.0,Web,UPI
O023836,2024-04-04,U1063,P0704,1,1240.83,0.0,App,Wallet
O023837,2024-05-14,U4544,P0623,4,1736.6,0.0,Web,Wallet
O023838,2025-01-26,U1152,P0459,-1,1686.82,20.0,Web,COD
O023839,2024-11-29,U1422,P0781,4,1966.29,20.0,App,UPI
O023840,2023-10-19,U1656,P0534,1,349.78,15.0,Mobile,UPI
O023841,2025-06-22,U2885,P0248,1,2123.03,10.0,Mobile,UPI
O023842,2023-11-01,U1459,P0466,1,925.5,30.0,App,Card
O023843,2024-06-01,U1495,P0504,2,2291.7,5.0,Web,Card
O023844,2025-05-13,U3092,P1417,1,1280.69,5.0,App,Card
O023845,2024-01-06,U5742,P0820,2,1552.1,25.0,Web,Wallet
O023846,2025-02-18,U2256,P0342,2,344.58,5.0,Mobile,Wallet
O023847,2024-05-07,U5146,P0241,1,,25.0,App,COD
O023848,2025-04-09,U3491,P1344,6,,10.0,App,UPI
O023849,2025-05-22,U1906,P1341,2,1439.31,5.0,App,UPI
O023850,2024-07-31,U1012,P1180,3,601.05,40.0,Mobile,Card
O023851,2024-05-01,U3815,P1136,3,511.45,20.0,Web,UPI
O023852,2025-05-03,U1259,P0667,3,430.33,10.0,Web,Wallet
O023853,2023-07-10,U3988,P0205,2,1504.29,5.0,App,Wallet
O023854,2023-11-26,U2663,P0169,2,376.11,25.0,Mobile,Wallet
O023855,2024-09-11,U4248,P1453,3,1498.32,25.0,Web,Wallet
O023856,2025-06-11,U5158,P1188,1,821.31,25.0,App,COD
O023857,2025-06-27,U3793,P0682,3,830.97,,Mobile,COD
O023858,2024-03-02,U5427,P0172,1,555.19,40.0,App,Wallet
O023859,2025-03-09,U4674,P0321,2,984.47,40.0,Mobile,Card
O023860,2024-09-18,U3968,P1433,3,868.16,5.0,App,UPI
O023861,2024-07-12,U1074,P0483,1,1815.08,5.0,App,Wallet
O023862,2024-10-24,U5403,P1460,1,1068.02,,Web,UPI
O023863,2025-04-04,U5343,P0658,1,2309.5,0.0,Mobile,Card
O023864,2023-12-15,U5912,P0470,3,1318.73,25.0,Mobile,Wallet
O023865,2025-04-05,U3813,P1210,1,,25.0,Web,COD
O023866,2024-09-02,U3945,P0705,1,1951.07,15.0,Web,COD
O023867,2024-05-03,U4465,P1027,3,1433.02,25.0,Web,COD
O023868,2023-07-10,U3353,P1165,1,1915.56,5.0,Web,UPI
O023869,2024-09-22,U4268,P1284,1,408.68,10.0,App,Card
O023870,2024-06-10,U5281,P0185,3,650.4,25.0,Mobile,COD
O023871,2024-06-15,U2418,P1373,2,1834.51,0.0,Mobile,UPI
O023872,2025-01-10,U3517,P0151,3,1137.78,20.0,Web,Card
O023873,2024-01-04,U3767,P0569,1,1474.55,25.0,Mobile,UPI
O023874,2025-01-26,U5807,P1057,1,538.04,25.0,Web,Card
O023875,2025-02-25,U1804,P1212,4,504.49,40.0,App,COD
O023876,2024-10-29,U1675,P1333,1,,10.0,Web,Wallet
O023877,2025-04-01,U5125,P0576,4,826.32,25.0,Mobile,COD
O023878,2024-09-03,U5298,P0279,4,,25.0,Mobile,Card
O023879,2025-03-12,U3291,P1114,1,1216.02,20.0,Mobile,UPI
O023880,2024-05-30,U5033,P0355,3,786.13,40.0,App,UPI
O023881,2025-03-26,U2474,P0436,3,740.2,5.0,Mobile,COD
O023882,2024-04-25,U2342,P0248,3,1217.44,5.0,Mobile,Card
O023883,2024-01-11,U4250,P0271,1,,25.0,Web,Card
O023884,2024-09-23,U1963,P1223,1,1308.34,40.0,Web,COD
O023885,2025-05-03,U2955,P1184,2,299.33,25.0,Mobile,UPI
O023886,2024-12-21,U1778,P1256,1,1216.89,20.0,Mobile,Card
O023887,2025-05-26,U3028,P0593,1,1088.76,5.0,Mobile,UPI
O023888,2025-03-08,U2714,P0379,1,1933.34,,Mobile,UPI
O023889,2023-11-21,U1802,P0643,1,1128.82,25.0,App,COD
O023890,2023-11-04,U1515,P0866,3,1884.85,10.0,App,UPI
O023891,2025-04-26,U4054,P0820,1,1246.19,0.0,Mobile,COD
O023892,2024-12-30,U4517,P1260,3,641.14,25.0,Web,Wallet
O023893,2024-05-06,U4433,P0954,3,896.11,20.0,Web,COD
O023894,2023-08-04,U3182,P0227,2,965.84,40.0,Mobile,COD
O023895,2024-11-11,U3988,P1386,3,1309.58,40.0,Web,COD
O023896,2024-04-25,U4390,P0780,4,733.05,30.0,App,UPI
O023897,2023-10-15,U2498,P0804,-2,1488.97,5.0,Web,COD
O023898,2024-09-02,U2158,P0297,2,895.22,15.0,App,COD
O023899,2024-03-21,U2983,P1325,2,1169.48,5.0,Web,UPI
O023900,2024-04-08,U4333,P0301,1,1650.48,15.0,App,COD
O023901,2024-01-12,U1319,P0901,2,1546.49,0.0,App,Wallet
O023902,2023-12-01,U2276,P0113,1,1737.7,20.0,Web,Card
O023903,2024-07-21,U2409,P1025,2,1040.47,30.0,Mobile,UPI
O023904,2023-08-24,U3651,P0117,1,1857.04,15.0,Web,Wallet
O023905,2024-04-14,U2807,P0936,2,993.91,0.0,Mobile,COD
O023906,2025-01-06,U3501,P0643,2,949.23,10.0,Mobile,COD
O023907,2025-06-23,U2738,P0220,1,1322.12,30.0,App,COD
O023908,2025-03-27,U1587,P0188,1,1144.42,0.0,Web,UPI
O023909,2024-11-24,U5141,P1440,2,1619.09,0.0,App,Wallet
O023910,2024-12-17,U3498,P1231,2,639.97,20.0,Mobile,COD
O023911,2024-11-07,U5178,P0777,1,1721.17,15.0,App,Wallet
O023912,2025-01-19,U1849,P1015,1,796.35,30.0,Mobile,UPI
O023913,2024-01-08,U3635,P1363,-2,1035.47,40.0,App,Wallet
O023914,2025-03-16,U5531,P1299,1,2091.23,5.0,Web,Card
O023915,2024-05-22,U5352,P0952,3,565.66,0.0,Mobile,Card
O023916,2025-06-30,U4794,P1296,2,718.95,20.0,Web,UPI
O023917,2023-11-10,U3709,P0963,4,577.8,25.0,App,UPI
O023918,2025-03-30,U5517,P0390,4,1452.06,40.0,App,Wallet
O023919,2025-06-01,U1938,P0560,1,491.63,20.0,App,Wallet
O023920,2023-12-20,U5431,P1166,2,871.25,,Mobile,COD
O023921,2023-09-05,U5577,P1176,2,2254.62,0.0,App,COD
O023922,2024-09-23,U1408,P1477,1,328.0,40.0,Mobile,Card
O023923,2024-08-13,U4794,P0624,3,860.24,10.0,App,COD
O023924,2023-10-17,U1508,P0655,4,305.67,40.0,Mobile,UPI
O023925,2025-02-19,U1605,P1165,1,578.47,40.0,Web,UPI
O023926,2024-11-13,U5588,P1344,2,1166.47,15.0,Web,Wallet
O023927,2024-10-14,U3761,P0635,1,1077.72,5.0,Web,Card
O023928,2024-04-05,U3989,P1342,1,1287.94,40.0,App,Wallet
O023929,2025-05-31,U5636,P0206,5,743.54,20.0,Mobile,COD
O023930,2025-04-20,U5329,P0728,3,1163.13,30.0,Web,Card
O023931,2023-08-24,U3931,P1492,3,513.89,40.0,Mobile,Wallet
O023932,2025-01-14,U5192,P0028,1,1540.61,20.0,Web,Card
O023933,2025-01-10,U2727,P0255,6,1810.31,25.0,App,Card
O023934,2023-09-15,U1534,P1347,1,,5.0,Mobile,COD
O023935,2024-12-06,U5707,P1301,1,1922.78,20.0,Mobile,Wallet
O023936,2023-10-04,U5852,P1422,-2,282.29,,Mobile,Card
O023937,2024-09-16,U3638,P0176,3,1369.06,30.0,Mobile,COD
O023938,2024-04-21,U3431,P1149,3,464.01,5.0,Web,COD
O023939,2024-06-10,U3077,P0726,3,344.46,,App,Card
O023940,2024-04-04,U3447,P0921,5,250.08,,Mobile,Card
O023941,2024-09-23,U3211,P0856,2,1973.4,,Web,COD
O023942,2024-01-08,U3601,P0130,3,782.49,20.0,App,COD
O023943,2024-05-20,U2309,P0853,5,1847.01,25.0,Web,COD
O023944,2024-08-26,U2789,P0545,2,,20.0,App,UPI
O023945,2025-01-12,U2937,P0363,1,1054.33,30.0,App,Card
O023946,2025-02-08,U3022,P0977,3,1016.99,5.0,Web,Wallet
O023947,2023-10-05,U4657,P0960,2,1378.85,10.0,App,Wallet
O023948,2023-08-16,U4962,P0905,3,373.88,15.0,Mobile,Wallet
O023949,2023-11-04,U4965,P0203,-1,1304.17,15.0,Web,COD
O023950,2024-11-06,U1293,P0507,2,1191.66,40.0,Mobile,Wallet
O023951,2023-09-15,U4639,P0844,2,1324.13,15.0,App,UPI
O023952,2024-02-15,U5242,P0166,3,1023.47,30.0,App,UPI
O023953,2024-12-27,U3101,P0828,1,1271.21,25.0,Mobile,Card
O023954,2024-07-16,U2872,P1115,3,,20.0,Web,Wallet
O023955,2023-11-02,U3295,P0231,1,1061.8,40.0,Web,Card
O023956,2024-11-28,U1136,P0115,1,1641.23,25.0,Mobile,Wallet
O023957,2024-01-03,U4006,P0222,3,476.9,15.0,Web,UPI
O023958,2025-02-11,U5098,P0268,1,1795.33,25.0,App,COD
O023959,2023-08-04,U3204,P0813,2,1970.75,5.0,App,COD
O023960,2024-11-02,U4316,P0839,2,1188.55,25.0,Web,UPI
O023961,2025-06-12,U2628,P0019,2,450.24,20.0,Mobile,Card
O023962,2024-05-29,U1026,P0639,3,1749.52,25.0,Mobile,Card
O023963,2023-11-09,U1879,P1451,1,1694.23,20.0,Web,Card
O023964,2025-01-07,U5019,P0316,1,989.54,25.0,App,Card
O023965,2024-09-13,U4853,P1367,6,1819.24,25.0,Web,Wallet
O023966,2024-07-17,U3165,P0848,3,1906.55,20.0,Mobile,UPI
O023967,2024-07-12,U2327,P1182,2,1529.91,20.0,Web,Wallet
O023968,2025-04-16,U1244,P1264,3,584.07,0.0,App,COD
O023969,2023-07-08,U2494,P0310,3,950.07,30.0,Web,Card
O023970,2024-06-04,U3202,P1488,4,872.78,40.0,App,Card
O023971,2024-12-22,U5363,P1274,2,671.79,20.0,Web,Wallet
O023972,2025-02-26,U2762,P1008,1,,5.0,Mobile,COD
O023973,2025-03-07,U2014,P0223,4,736.29,30.0,App,Card
O023974,2023-07-28,U2922,P0471,1,616.85,0.0,Web,Card
O023975,2023-08-20,U3446,P1317,3,,25.0,Mobile,COD
O023976,2024-12-11,U4919,P0852,2,1633.66,10.0,App,Card
O023977,2023-08-18,U5180,P0573,2,1659.08,5.0,App,Wallet
O023978,2023-12-29,U2233,P0603,4,983.12,40.0,Mobile,COD
O023979,2024-12-04,U3515,P1313,1,2066.85,15.0,Mobile,Wallet
O023980,2025-01-22,U4149,P0018,1,538.11,0.0,App,UPI
O023981,2025-03-14,U2472,P0718,2,984.28,25.0,App,Card
O023982,2024-10-04,U5184,P0834,1,597.85,0.0,Mobile,Card
O023983,2024-03-21,U5222,P0547,1,1650.32,25.0,Web,Card
O023984,2024-02-13,U4161,P0340,4,1157.88,30.0,Mobile,UPI
O023985,2024-08-15,U4769,P1113,3,1974.24,20.0,Mobile,UPI
O023986,2023-11-29,U2448,P0646,1,2320.13,5.0,App,Wallet
O023987,2024-01-12,U5514,P1331,1,1711.73,30.0,Mobile,COD
O023988,2024-07-05,U2653,P0271,1,1264.42,20.0,Web,Wallet
O023989,2023-07-25,U5907,P1270,1,1619.02,25.0,Mobile,Card
O023990,2023-08-02,U1440,P0690,1,1618.68,0.0,Mobile,Card
O023991,2024-08-14,U4002,P0721,1,1209.61,30.0,App,Card
O023992,2024-03-18,U4961,P0991,1,,40.0,Web,UPI
O023993,2024-03-09,U4072,P1414,1,561.22,15.0,App,Card
O023994,2025-03-31,U2677,P0242,1,,10.0,Web,UPI
O023995,2025-03-31,U2950,P1381,1,1112.45,15.0,App,Card
O023996,2025-06-02,U3379,P0392,4,1129.03,,Mobile,Card
O023997,2024-05-12,U4533,P0779,1,833.06,0.0,Mobile,Card
O023998,2024-08-17,U5413,P1019,5,703.21,15.0,Web,Card
O023999,2023-12-10,U5100,P0188,3,852.33,30.0,Web,UPI
O024000,2024-04-01,U2485,P0315,4,433.75,15.0,Web,COD
O024001,2024-12-21,U5264,P0010,2,1869.43,25.0,App,Card
O024002,2023-12-23,U2417,P0393,2,1807.9,5.0,Web,Card
O024003,2025-07-04,U2534,P1291,2,2229.93,5.0,App,COD
O024004,2024-12-27,U5799,P0684,2,1529.03,0.0,Mobile,UPI
O024005,2024-07-01,U1650,P0327,1,1612.93,25.0,Web,COD
O024006,2025-02-20,U4282,P0112,1,975.91,40.0,Mobile,UPI
O024007,2023-08-14,U2183,P0373,4,1374.73,40.0,Mobile,COD
O024008,2023-07-31,U2481,P0949,2,989.07,30.0,App,Wallet
O024009,2024-02-20,U5167,P1218,3,1184.81,0.0,App,COD
O024010,2025-01-09,U5024,P0148,1,1438.81,20.0,Web,Wallet
O024011,2023-07-24,U1836,P0721,2,971.38,,Web,Card
O024012,2024-10-03,U3717,P0558,3,1661.15,25.0,Mobile,Wallet
O024013,2025-05-30,U3706,P0740,5,1039.02,40.0,Web,Card
O024014,2025-03-28,U5876,P0977,1,929.83,20.0,App,Wallet
O024015,2023-10-19,U5885,P0687,2,1143.75,15.0,Web,Card
O024016,2024-01-22,U3202,P0807,1,690.35,15.0,App,Card
O024017,2025-03-09,U2882,P0801,1,284.32,30.0,Mobile,UPI
O024018,2025-02-09,U4975,P1110,2,2074.11,10.0,Mobile,UPI
O024019,2025-03-09,U1212,P1242,1,1247.41,30.0,Web,COD
O024020,2023-10-06,U1545,P0867,3,290.32,30.0,App,UPI
O024021,2024-04-11,U4712,P0082,4,1277.34,0.0,App,Wallet
O024022,2025-04-11,U5403,P0535,1,1349.3,5.0,Web,UPI
O024023,2025-06-15,U1975,P0166,1,1463.68,10.0,App,COD
O024024,2025-01-01,U3411,P1444,8,584.7,20.0,Web,UPI
O024025,2024-06-25,U1580,P0011,1,903.71,40.0,Web,COD
O024026,2024-12-10,U5696,P1339,2,509.66,10.0,Mobile,COD
O024027,2023-11-23,U1637,P0529,1,913.55,20.0,Mobile,UPI
O024028,2023-07-30,U3319,P1351,2,1022.76,10.0,Web,UPI
O024029,2024-08-16,U2117,P0603,4,1127.2,30.0,App,UPI
O024030,2023-08-31,U5351,P1092,1,555.35,10.0,Mobile,COD
O024031,2024-09-14,U3356,P0137,2,1122.51,0.0,App,Card
O024032,2024-06-04,U1569,P1362,3,567.98,30.0,Web,COD
O024033,2024-05-03,U3701,P0172,1,226.47,25.0,App,UPI
O024034,2023-12-14,U3322,P0496,1,495.87,10.0,App,Wallet
O024035,2025-04-02,U4775,P1492,3,,40.0,App,Wallet
O024036,2023-12-20,U1245,P1452,1,852.55,15.0,App,COD
O024037,2024-11-01,U3566,P0363,2,1395.3,10.0,Web,COD
O024038,2024-07-18,U1907,P0220,4,645.61,15.0,Web,UPI
O024039,2023-10-24,U1340,P1217,2,798.75,40.0,Mobile,UPI
O024040,2025-01-22,U1557,P0523,1,432.3,15.0,Mobile,UPI
O024041,2023-08-10,U3206,P1036,3,858.28,30.0,App,Card
O024042,2024-11-03,U3267,P1268,1,744.39,40.0,Mobile,Card
O024043,2024-10-05,U2090,P0081,-1,621.6,15.0,Web,UPI
O024044,2024-10-18,U3015,P1087,1,225.43,25.0,Mobile,Wallet
O024045,2023-08-08,U4405,P0669,3,642.04,20.0,App,COD
O024046,2025-04-25,U1554,P0594,3,651.42,30.0,App,UPI
O024047,2024-07-20,U3797,P0135,3,1147.15,25.0,App,Card
O024048,2024-08-04,U3272,P0419,1,998.9,40.0,Mobile,UPI
O024049,2023-12-05,U1185,P0469,2,237.27,25.0,Web,Card
O024050,2024-09-28,U5719,P1328,3,1750.34,20.0,Web,COD
O024051,2024-04-30,U2124,P1174,4,1019.28,40.0,Mobile,Card
O024052,2025-06-25,U4766,P0647,4,570.08,20.0,Mobile,UPI
O024053,2025-01-15,U5591,P0224,1,1777.46,15.0,App,Wallet
O024054,2025-05-19,U1759,P0649,2,416.15,40.0,Web,UPI
O024055,2023-12-15,U2489,P1235,1,1672.96,20.0,Mobile,COD
O024056,2024-07-08,U1661,P0108,1,1895.77,10.0,Mobile,COD
O024057,2024-10-31,U1079,P1427,1,1594.12,10.0,Web,COD
O024058,2023-09-24,U3676,P0140,4,256.26,40.0,App,Card
O024059,2024-12-19,U3226,P1488,2,520.54,25.0,Mobile,Card
O024060,2024-03-08,U2391,P0903,3,549.98,5.0,Web,COD
O024061,2025-02-19,U4443,P0917,2,1495.93,25.0,Web,Card
O024062,2024-04-10,U1154,P1219,1,2086.68,10.0,App,UPI
O024063,2023-07-18,U1479,P1163,1,1215.67,5.0,App,Wallet
O024064,2024-09-29,U3408,P0596,2,2400.99,0.0,Mobile,Wallet
O024065,2023-12-16,U3906,P0257,1,798.61,,App,Wallet
O024066,2023-10-29,U4647,P0194,2,1485.48,10.0,App,Wallet
O024067,2024-03-29,U4842,P0311,2,1382.46,30.0,App,UPI
O024068,2023-08-30,U4914,P1172,4,358.19,5.0,Web,Card
O024069,2024-03-12,U3555,P1216,1,1733.16,0.0,Web,UPI
O024070,2023-09-23,U1278,P1426,2,850.46,,Web,Card
O024071,2024-03-25,U3587,P0214,3,1583.0,10.0,Web,UPI
O024072,2024-02-17,U2429,P0291,6,1549.7,15.0,Mobile,UPI
O024073,2024-05-30,U1361,P0322,6,1257.77,10.0,App,COD
O024074,2023-09-30,U3091,P0797,1,968.92,30.0,Mobile,UPI
O024075,2024-03-01,U2403,P0707,2,1940.41,15.0,App,COD
O024076,2024-02-17,U2287,P1075,1,570.27,5.0,Mobile,Wallet
O024077,2024-09-02,U5626,P0915,2,1659.99,20.0,Mobile,COD
O024078,2023-09-04,U5556,P0261,1,1002.57,40.0,App,Wallet
O024079,2023-08-08,U1347,P1437,1,792.44,25.0,App,Wallet
O024080,2024-06-10,U2814,P1246,5,1633.4,15.0,Web,UPI
O024081,2025-03-25,U2786,P0496,1,330.93,0.0,Web,UPI
O024082,2024-03-04,U1283,P0841,1,1025.65,30.0,Mobile,UPI
O024083,2024-08-21,U5871,P0815,1,1294.49,5.0,Web,Card
O024084,2024-01-06,U2455,P0913,4,1628.29,5.0,Mobile,Card
O024085,2024-09-07,U1734,P0502,2,626.42,10.0,Mobile,UPI
O024086,2024-10-21,U1087,P0554,2,205.81,40.0,App,COD
O024087,2023-08-29,U3184,P0783,2,810.46,40.0,Web,COD
O024088,2024-12-18,U1875,P0908,1,304.64,30.0,Mobile,Wallet
O024089,2024-02-22,U3124,P0736,3,896.89,25.0,Web,UPI
O024090,2025-06-02,U4596,P1037,3,1263.5,5.0,App,Card
O024091,2023-10-19,U4663,P0582,1,1849.31,5.0,App,COD
O024092,2023-10-23,U4635,P0860,3,693.66,30.0,App,UPI
O024093,2023-09-05,U3062,P0119,1,785.62,10.0,Web,COD
O024094,2024-08-08,U2769,P0744,5,1920.83,0.0,App,COD
O024095,2024-05-14,U2897,P0004,2,1749.13,30.0,Web,COD
O024096,2024-04-25,U3480,P1344,3,555.22,5.0,App,Wallet
O024097,2023-07-20,U5498,P0099,1,1512.01,0.0,Mobile,Card
O024098,2024-12-17,U2648,P1241,2,934.3,25.0,Mobile,Wallet
O024099,2024-10-12,U3438,P0967,2,1734.97,20.0,Web,UPI
O024100,2024-07-24,U3516,P0950,4,995.6,10.0,Mobile,COD
O024101,2024-07-07,U4306,P0469,4,1163.2,10.0,Web,Wallet
O024102,2024-12-09,U1929,P0251,1,487.49,20.0,Web,COD
O024103,2024-01-08,U5315,P1136,2,1661.47,20.0,App,Wallet
O024104,2023-10-05,U1818,P0796,2,910.23,15.0,Mobile,COD
O024105,2024-05-26,U1583,P0518,2,933.38,15.0,Web,Card
O024106,2024-09-04,U5375,P1130,1,2281.01,5.0,App,UPI
O024107,2025-02-25,U1445,P1362,1,2481.87,0.0,App,Card
O024108,2025-04-24,U5063,P0172,3,787.55,40.0,App,COD
O024109,2023-11-25,U2509,P1004,4,1699.35,20.0,Web,UPI
O024110,2023-09-30,U3602,P0737,4,2152.82,0.0,Web,Wallet
O024111,2023-10-01,U5600,P1210,1,495.72,40.0,Mobile,COD
O024112,2023-08-18,U5699,P0941,4,831.95,20.0,Mobile,Wallet
O024113,2024-11-08,U4825,P0562,2,1524.59,0.0,App,Card
O024114,2024-11-07,U4168,P1494,1,1895.18,5.0,Web,COD
O024115,2024-07-22,U1549,P1445,1,1516.54,30.0,App,Wallet
O024116,2025-04-13,U2349,P0745,2,862.41,15.0,Web,Card
O024117,2023-10-31,U1745,P0351,2,674.15,10.0,Web,Card
O024118,2024-08-14,U4004,P0943,1,599.8,20.0,Mobile,Card
O024119,2024-01-22,U4924,P0081,2,1466.63,30.0,Mobile,Wallet
O024120,2024-10-06,U4575,P0051,2,912.32,15.0,App,Card
O024121,2024-06-18,U5126,P0535,2,349.57,15.0,Web,Card
O024122,2025-03-28,U1307,P0557,4,1093.6,0.0,Web,Card
O024123,2023-09-19,U1004,P0423,3,783.27,15.0,App,UPI
O024124,2024-07-29,U4807,P0953,1,1660.71,20.0,Web,COD
O024125,2025-03-28,U5042,P0454,1,1176.72,30.0,Mobile,Wallet
O024126,2024-06-11,U5094,P0706,2,2418.06,0.0,Web,UPI
O024127,2023-09-03,U3036,P0251,2,1069.98,25.0,Mobile,Wallet
O024128,2023-07-11,U2290,P0245,2,1795.99,25.0,Web,Card
O024129,2024-02-03,U2193,P0740,2,1973.66,20.0,App,UPI
O024130,2023-12-29,U5093,P0159,1,488.84,40.0,App,UPI
O024131,2023-08-25,U5587,P0833,3,456.41,20.0,App,Wallet
O024132,2025-05-22,U2411,P0149,1,1539.12,30.0,App,COD
O024133,2024-10-19,U5354,P1449,5,635.34,30.0,App,UPI
O024134,2024-08-27,U3244,P0531,2,1336.5,20.0,App,Wallet
O024135,2024-09-28,U3819,P1409,1,715.27,25.0,App,Wallet
O024136,2025-02-28,U3733,P0330,5,1011.84,25.0,Web,UPI
O024137,2024-04-04,U5466,P0451,1,354.23,10.0,Web,Wallet
O024138,2023-07-31,U2505,P1045,1,348.31,0.0,App,Wallet
O024139,2023-10-12,U2428,P0610,5,1750.38,5.0,Web,COD
O024140,2023-08-21,U3329,P0121,1,875.38,30.0,App,UPI
O024141,2025-06-14,U5169,P0443,2,939.61,20.0,App,COD
O024142,2024-03-13,U1722,P0635,1,957.17,40.0,App,UPI
O024143,2023-12-20,U4016,P0689,2,404.0,20.0,Web,Wallet
O024144,2024-05-26,U3600,P1298,1,1565.15,0.0,App,Wallet
O024145,2024-07-28,U3024,P1073,1,632.17,40.0,Web,UPI
O024146,2025-06-30,U3355,P0732,1,910.98,20.0,Web,COD
O024147,2024-07-22,U1951,P0511,3,1164.43,20.0,App,COD
O024148,2025-05-27,U5283,P0956,1,1237.7,30.0,App,Card
O024149,2023-12-13,U3758,P0568,1,457.0,30.0,App,Wallet
O024150,2024-10-23,U4690,P1324,2,1716.01,0.0,Mobile,Wallet
O024151,2023-08-01,U2884,P0390,2,1117.42,40.0,Mobile,Wallet
O024152,2025-04-05,U1974,P0888,2,546.49,40.0,Web,Card
O024153,2024-03-12,U3829,P0164,1,619.26,20.0,Web,COD
O024154,2024-01-03,U4572,P0726,5,1524.82,15.0,App,COD
O024155,2025-04-21,U2559,P0381,2,1651.24,25.0,App,Wallet
O024156,2024-04-12,U5264,P0800,3,1271.28,40.0,Web,Wallet
O024157,2024-10-28,U3978,P0679,1,2067.65,5.0,Web,UPI
O024158,2024-05-27,U2320,P0062,1,880.06,30.0,Web,UPI
O024159,2025-06-06,U4752,P1046,1,1477.15,25.0,Mobile,Card
O024160,2024-06-28,U4267,P0506,4,1145.72,0.0,App,COD
O024161,2024-11-23,U1836,P0659,4,2102.55,10.0,Web,Card
O024162,2023-09-07,U5908,P1423,1,732.3,30.0,Web,Card
O024163,2024-08-29,U4836,P0181,2,525.85,30.0,Web,Card
O024164,2024-05-04,U2599,P1442,1,582.11,30.0,App,Wallet
O024165,2025-02-22,U1495,P0950,2,747.54,40.0,App,UPI
O024166,2024-12-15,U3970,P0197,1,1670.76,5.0,App,Wallet
O024167,2024-03-06,U3515,P0635,3,1859.3,25.0,Web,COD
O024168,2023-10-13,U3999,P1441,3,854.53,5.0,Web,UPI
O024169,2025-01-27,U3265,P0912,2,567.08,40.0,App,COD
O024170,2024-10-22,U1085,P1446,1,1385.67,40.0,App,COD
O024171,2024-06-15,U5754,P0498,1,1995.16,20.0,App,UPI
O024172,2025-01-09,U4378,P1155,5,697.06,0.0,App,Card
O024173,2025-03-15,U1750,P0088,-3,615.4,30.0,Mobile,COD
O024174,2024-01-30,U4797,P0265,1,1799.23,20.0,Web,Wallet
O024175,2025-03-29,U3810,P0420,2,1716.32,25.0,Web,Wallet
O024176,2023-09-13,U2394,P0987,2,427.19,40.0,App,UPI
O024177,2024-11-16,U1945,P0325,1,2080.94,0.0,Mobile,UPI
O024178,2024-12-12,U4500,P1451,1,607.25,40.0,Mobile,UPI
O024179,2024-12-08,U5298,P1039,1,416.41,0.0,App,Wallet
O024180,2023-12-29,U2193,P0823,1,1327.82,30.0,Mobile,UPI
O024181,2024-02-23,U5342,P0726,1,1188.74,25.0,Web,Card
O024182,2025-02-07,U1399,P0537,4,2465.17,0.0,Web,Card
O024183,2024-12-02,U5048,P0324,3,304.56,10.0,Mobile,Card
O024184,2025-06-28,U5052,UNKNOWN,1,325.77,15.0,App,Card
O024185,2024-02-24,U2082,P1376,4,1548.78,20.0,Mobile,COD
O024186,2025-03-31,U2056,P1383,3,226.84,25.0,App,Wallet
O024187,2025-05-24,U3125,P1146,2,1931.89,0.0,Web,COD
O024188,2025-01-20,U3009,P1488,2,686.6,5.0,Mobile,Card
O024189,2024-06-30,U5707,P0994,1,532.82,20.0,App,Card
O024190,2024-07-22,U2807,P0401,3,1200.22,30.0,Web,Wallet
O024191,2025-03-17,U3680,P0221,1,1564.31,5.0,Mobile,COD
O024192,2024-07-14,U1475,P0472,2,1543.31,10.0,Mobile,COD
O024193,2023-11-05,U1654,P0193,1,1928.25,15.0,App,Wallet
O024194,2023-07-14,U5451,P1486,1,1016.77,15.0,Mobile,Card
O024195,2024-11-27,U1716,P1005,3,2336.59,0.0,App,Wallet
O024196,2024-02-03,U2959,P0395,3,,20.0,App,COD
O024197,2024-11-28,U5439,P1366,1,1398.1,30.0,App,Wallet
O024198,2025-05-05,U3179,P0737,3,1168.29,30.0,App,COD
O024199,2023-10-07,U4316,P1352,1,488.8,15.0,Mobile,Card
O024200,2023-07-09,U2219,P1082,3,356.49,5.0,Web,UPI
O024201,2024-10-09,U4853,P0455,2,565.78,30.0,Mobile,Wallet
O024202,2024-07-26,U2523,P0450,2,860.4,0.0,Web,UPI
O024203,2023-08-22,U3588,P0428,1,2175.98,5.0,Web,Wallet
O024204,2024-09-05,U1984,P0882,3,485.05,40.0,App,COD
O024205,2024-09-30,U1069,P1155,1,1671.19,20.0,Web,COD
O024206,2023-10-13,U3176,P0029,1,1456.38,,App,Wallet
O024207,2024-01-03,U1480,P1170,4,614.89,30.0,Web,Wallet
