return_id,user_id,sku_id,return_date,return_reason,product_condition,refund_amount
R10916,U4124,P0358,2024-08-27,Missing parts,Defective,485.77
R10917,U3777,P0648,2024-07-26,No longer needed,New,681.17
R10918,U2885,P0628,2024-12-28,Damaged item,Used,1467.5
R10919,U5752,P0496,2025-05-15,Wrong product,Defective,1795.62
R10920,U5370,P0138,2025-03-07,Better price elsewhere,Defective,1023.74
R10921,U3277,P0444,2024-07-14,Poor quality,New,2144.49
R10922,U4517,P0063,2025-05-10,No longer needed,Opened,1164.66
R10923,U3562,P0135,2025-01-02,No longer needed,Used,1869.48
R10924,U3590,P1014,2025-02-05,Better price elsewhere,Opened,529.06
R10925,U5650,P0117,2025-06-20,No longer needed,New,1596.54
R10926,U5195,P0802,2025-06-13,Wrong product,Used,480.45
R10927,U5600,P0116,2025-02-26,Better price elsewhere,Defective,1088.92
R10928,U3561,P0982,2025-06-01,Better price elsewhere,New,1244.7
R10929,U5690,P0053,2025-05-16,No longer needed,New,287.6
R10930,U5186,P0089,2025-06-13,Damaged item,Opened,1650.06
R10931,U2687,P0710,2024-08-06,Missing parts,Defective,2442.22
R10932,U2695,P0358,2025-04-14,Damaged item,Defective,1217.96
R10933,U5499,P1454,2025-06-02,Better price elsewhere,New,745.25
R10934,U5602,P1079,2025-05-12,No longer needed,New,322.0
R10935,U1500,P0013,2024-08-28,Missing parts,Used,1429.11
R10936,U3757,P0749,2025-04-10,Damaged item,Opened,1963.83
R10937,U1775,P1487,2025-04-12,Better price elsewhere,Defective,1883.1
R10938,U3485,P0824,2024-12-02,Damaged item,Opened,2176.1
R10939,U1132,P0838,2024-10-18,Better price elsewhere,Defective,970.21
R10940,U4397,P1379,2024-08-16,Missing parts,Opened,2372.99
R10941,U1031,P0909,2024-08-25,Better price elsewhere,Opened,564.14
R10942,U1107,P1107,2024-08-09,Damaged item,Used,1275.95
R10943,U1537,P1218,2025-02-24,No longer needed,New,2471.48
R10944,U5427,P1183,2024-11-12,Damaged item,Opened,1190.88
R10945,U3533,P0315,2025-05-05,No longer needed,Defective,1222.28
R10946,U3715,P0598,2024-09-23,Poor quality,New,1960.28
R10947,U1394,P0470,2024-11-28,Missing parts,Opened,518.92
R10948,U2290,P0968,2024-11-30,Damaged item,Defective,2098.4
R10949,U1139,P0837,2024-10-13,Better price elsewhere,Defective,1094.6
R10950,U3288,P1471,2024-08-13,Damaged item,Opened,1499.87
R10951,U5254,P1192,2025-03-01,Wrong product,Defective,1804.4
R10952,U3023,P0719,2025-01-22,Wrong product,Opened,914.43
R10953,U2716,P0287,2025-03-29,Better price elsewhere,New,174.09
R10954,U4181,P0158,2025-05-02,Missing parts,Used,318.2
R10955,U3258,P1290,2025-04-02,Wrong product,New,2316.47
R10956,U5190,P0684,2025-05-22,Better price elsewhere,Used,1092.25
R10957,U5656,P0216,2024-08-27,Better price elsewhere,Unknown,2042.53
R10958,U1795,P1478,2025-04-18,No longer needed,Opened,1332.79
R10959,U2022,P0504,2024-09-19,No longer needed,Defective,1504.99
R10960,U1122,P0490,2025-06-22,Poor quality,Used,748.01
R10961,U1467,P1245,2025-02-11,Wrong product,Defective,1692.61
R10962,U2657,P1082,2025-07-06,Damaged item,Used,135.29
R10963,U2702,P0260,2024-11-06,Better price elsewhere,Opened,890.2
R10964,U2907,P1153,2025-04-06,Damaged item,New,1540.82
R10965,U5247,P0254,2025-04-15,Missing parts,Opened,2430.72
R10966,U2409,P0962,2024-10-18,No longer needed,Opened,1003.85
R10967,U4226,P0661,2025-04-29,Poor quality,Opened,1905.56
R10968,U1354,P1437,2024-12-15,Missing parts,Used,212.54
R10969,U5127,P1026,2025-06-15,Better price elsewhere,Used,110.07
R10970,U5374,P0365,2024-09-16,Wrong product,Defective,777.13
R10971,U4472,P0746,2024-08-08,Damaged item,Opened,388.52
R10972,U5533,P0628,2024-11-27,Missing parts,Defective,1584.74
R10973,U4467,P0757,2025-03-22,Wrong product,Opened,770.48
R10974,U2491,P1074,2024-07-24,Wrong product,Opened,2477.85
R10975,U2385,P0850,2025-03-19,No longer needed,Used,1110.71
R10976,U4248,P0697,2024-07-13,Better price elsewhere,New,1911.96
R10977,U5983,P0395,2024-07-23,No longer needed,Unknown,1049.94
R10978,U1913,P0739,2024-12-07,Poor quality,Opened,625.18
R10979,U3975,P0790,2024-07-22,Damaged item,Defective,2070.88
R10980,U4855,P0010,2024-08-27,Poor quality,Defective,820.22
R10981,U5698,P1378,2024-12-06,Poor quality,Opened,0.0
R10982,U3665,P0494,2025-03-05,Better price elsewhere,Defective,216.63
R10983,U3070,P0568,2024-08-24,Better price elsewhere,New,691.19
R10984,U4424,P1089,2024-11-22,Poor quality,New,329.26
R10985,U2616,P0830,2024-09-19,Wrong product,Opened,258.72
R10986,U1612,P0589,2025-02-26,Missing parts,Used,1970.38
R10987,U3230,P1007,2024-08-26,Damaged item,Used,1505.74
R10989,U3531,P0616,2024-09-23,Better price elsewhere,Opened,166.52
R10990,U3459,P0479,2024-11-09,Wrong product,Defective,688.16
R10991,U5704,P0117,2025-03-14,Better price elsewhere,Defective,928.28
R10992,U3996,P0260,2024-07-29,No longer needed,Defective,1498.22
R10993,U5403,P1441,2024-07-09,Damaged item,Used,453.11
R10994,U1358,P1342,2025-05-17,Poor quality,Defective,188.86
R10995,U1860,P1253,2024-11-05,Better price elsewhere,Opened,1709.98
R10996,U2966,P0811,2025-01-05,Missing parts,Defective,1447.49
R10997,U2102,P0627,2025-06-23,No longer needed,New,2435.69
R10998,U1432,P0568,2025-07-02,Poor quality,Defective,257.77
R10999,U2001,P0743,2024-08-26,Better price elsewhere,New,2472.82
R11000,U4703,P0006,2024-10-23,Poor quality,New,1854.72
R11001,U5110,P0463,2025-01-18,Damaged item,Defective,357.6
R11002,U5049,P0855,2024-11-24,Wrong product,Used,2497.95
R11003,U4489,P0201,2024-08-04,Missing parts,Used,485.89
R11004,U1920,P0571,2025-01-27,Poor quality,New,1726.15
R11005,U3306,P0810,2024-08-26,Poor quality,Defective,2376.45
R11006,U4319,P1385,2024-09-25,Better price elsewhere,Opened,296.54
R11007,U4323,P0821,2024-09-27,Better price elsewhere,New,2388.12
R11008,U2667,P1036,2024-12-06,Missing parts,Defective,2072.26
R11009,U4258,P0196,2025-03-23,Wrong product,Opened,1089.1
R11010,U5736,P0098,2024-10-09,Better price elsewhere,Defective,125.3
R11011,U3669,P0518,2025-02-06,Poor quality,New,1346.23
R11012,U5568,P0204,2024-09-18,Better price elsewhere,Opened,2286.58
R11013,U5059,P0257,2024-11-12,Poor quality,Used,2407.75
R11014,U3806,P0179,2024-08-28,Missing parts,New,1665.38
R11015,U3682,P0094,2024-12-20,Better price elsewhere,Used,1676.98
R11016,U5633,P0970,2024-08-12,Better price elsewhere,Defective,838.53
R11017,U1335,P0190,2024-07-30,Missing parts,New,1578.06
R11018,U1095,P0713,2025-04-17,Missing parts,Used,2126.53
R11019,U3790,P0760,2024-09-18,Missing parts,Opened,2061.9
R11020,U2618,P0376,2024-09-18,Poor quality,Defective,131.4
R11021,U1564,P0867,2025-03-14,Better price elsewhere,New,1282.01
R11022,U3917,P0244,2025-05-12,Poor quality,New,2298.11
R11023,U4769,P1020,2024-08-17,Damaged item,Used,1586.3
R11024,U4249,P1406,2024-07-28,Damaged item,New,261.09
R11025,U3146,P0599,2025-05-12,Wrong product,Used,1359.89
R11026,U3021,P1123,2024-07-28,Wrong product,Used,606.67
R11027,U1861,P0999,2024-07-26,Damaged item,Opened,1308.07
R11028,U3691,P1442,2025-05-04,Damaged item,Used,2491.32
R11029,U1081,P0720,2025-05-27,Damaged item,Opened,1408.39
R11030,U4906,P0169,2025-01-18,Wrong product,Opened,366.03
R11031,U1204,P1485,2025-02-27,Better price elsewhere,Used,2419.88
R11032,U4223,P0360,2024-08-20,No longer needed,New,264.72
R11033,U3251,P0674,2025-01-27,No longer needed,New,0.0
R11034,U1497,P0273,2025-04-20,No longer needed,New,1275.82
R11035,U3774,P0013,2024-11-09,No longer needed,Opened,1902.38
R11036,U3175,P0100,2025-02-10,Missing parts,Defective,507.14
R11037,U4306,P0608,2024-10-03,Poor quality,Defective,1888.9
R11038,U4338,P0559,2025-03-26,Poor quality,Opened,2139.92
R11039,U5027,P0673,2025-02-12,Missing parts,Opened,1891.63
R11040,U2303,P0988,2024-12-07,No longer needed,Opened,1518.68
R11041,U4995,P0857,2025-04-26,Better price elsewhere,Defective,1853.29
R11042,U2682,P0308,2025-05-22,Damaged item,Defective,1609.47
R11043,U5565,P0168,2024-10-04,No longer needed,Used,1845.92
R11044,U2624,P1075,2024-10-12,Wrong product,Defective,2473.32
R11045,U3200,P0181,2025-04-20,Wrong product,Defective,1590.51
R11046,U2313,P1059,2025-04-14,Wrong product,Used,208.25
R11047,U4891,P0456,2025-05-08,Poor quality,Used,2322.33
R11048,U4047,P1366,2025-05-22,Damaged item,Defective,2426.15
R11049,U3748,P0102,2024-08-27,Missing parts,New,1849.25
R11050,U4442,P0957,2024-07-11,No longer needed,Used,875.57
R11051,U4861,P0263,2025-05-28,Wrong product,Defective,813.04
R11052,U4686,P1263,2024-07-10,Damaged item,New,976.58
R11053,U1469,P1138,2025-03-31,Wrong product,New,709.12
R11054,U5957,P0379,2025-02-08,Wrong product,New,1768.31
R11055,U2857,P0553,2025-02-20,Missing parts,Defective,1311.93
R11056,U5922,P0585,2025-01-25,No longer needed,Defective,1059.22
R11057,U5404,P1030,2025-07-01,Missing parts,New,2452.31
R11058,U2426,P0338,2025-03-30,Wrong product,Used,436.26
R11059,U5185,P0416,2024-12-30,No longer needed,Defective,1585.35
R11060,U4090,P0887,2025-02-10,Missing parts,New,2344.03
R11061,U1618,P0373,2024-08-21,Better price elsewhere,Used,1246.88
R11062,U3520,P0830,2025-06-01,Damaged item,Used,1422.64
R11063,U3753,P1308,2025-06-04,Poor quality,Defective,926.04
R11064,U5350,P0830,2024-08-16,Poor quality,New,1589.93
R11065,U1372,P0657,2024-07-21,Damaged item,Defective,146.09
R11066,U3235,P0909,2024-10-08,Wrong product,Opened,807.26
R11067,U4218,P1009,2024-11-27,No longer needed,Used,2336.24
R11068,U4012,P0016,2024-07-31,Better price elsewhere,Used,705.77
R11069,U1169,P0168,2024-07-10,Poor quality,Opened,1763.94
R11070,U5656,P0861,2024-10-13,Better price elsewhere,New,590.09
R11071,U5177,P1177,2024-09-06,Better price elsewhere,Defective,1829.62
R11072,U5966,P0925,2024-10-31,Poor quality,New,2246.67
R11073,U2839,P1358,2024-08-09,No longer needed,Used,1862.32
R11074,U1454,P1124,2025-04-11,Damaged item,Used,2238.82
R11075,U5847,P0316,2024-09-04,Damaged item,Used,2059.1
R11076,U4267,P0253,2025-05-02,Better price elsewhere,Used,576.24
R11077,U2979,P0863,2025-06-10,Poor quality,Defective,1192.57
R11078,U2401,P0115,2024-08-08,Better price elsewhere,Used,1218.73
R11079,U2073,P1254,2024-10-02,Better price elsewhere,Defective,1662.22
R11080,U3382,P1156,2024-09-27,Missing parts,New,767.23
R11081,U4179,P0200,2025-04-02,Missing parts,New,303.72
R11082,U3404,P0172,2024-11-22,Damaged item,Defective,663.61
R11083,U1315,P1358,2024-10-11,No longer needed,Defective,1798.22
R11084,U3464,P0318,2025-06-30,Unknown,Used,2407.5
R11085,U2724,P0962,2024-08-13,No longer needed,Defective,622.42
R11086,U5762,P0857,2024-11-13,Damaged item,New,226.07
R11087,U2774,P1421,2025-04-30,Damaged item,Used,967.42
R11088,U2618,P0474,2025-04-09,Poor quality,Opened,599.27
R11089,U2924,P0998,2025-06-12,Missing parts,Opened,2453.88
R11090,U3769,P0533,2025-04-09,No longer needed,Defective,2152.76
R11091,U2364,P0307,2025-01-03,Poor quality,Opened,277.15
R11092,U2071,P1475,2025-01-04,Missing parts,New,2053.7
R11093,U2619,P1415,2024-12-31,Poor quality,Used,1827.88
R11094,U3082,P0286,2025-04-24,Missing parts,New,1767.16
R11095,U4883,P1381,2025-02-04,Damaged item,New,1689.27
R11096,U4465,P1004,2025-05-28,Better price elsewhere,Opened,2006.3
R11097,U2969,P1369,2024-10-28,Better price elsewhere,Opened,201.71
R11098,U1623,P0528,2025-05-09,Missing parts,Opened,2455.26
R11099,U4390,P1476,2024-09-20,Damaged item,Used,2069.35
R11100,U2691,P1460,2024-07-27,No longer needed,Opened,312.61
R11101,U1528,P1323,2024-07-30,Poor quality,Opened,1245.28
R11102,U5443,P0709,2025-03-21,Damaged item,Opened,991.13
R11103,U3907,P0002,2024-09-18,Missing parts,New,2033.97
R11104,U1904,P0243,2025-03-21,Missing parts,Defective,1140.23
R11105,U1361,P1192,2025-03-07,No longer needed,Defective,373.46
R11106,U6000,P0120,2025-06-26,No longer needed,New,2232.0
R11107,U5124,P0933,2024-12-05,Poor quality,Opened,1698.21
R11108,U1835,P0011,2024-10-30,No longer needed,Defective,365.42
R11109,U4897,P0935,2024-09-18,Missing parts,New,1528.6
R11110,U1219,P0012,2025-04-22,Missing parts,Defective,978.55
R11111,U2541,P0242,2024-10-07,Poor quality,New,2322.58
R11112,U3137,P0930,2024-09-21,Missing parts,New,483.8
R11113,U4133,P1399,2024-07-18,Wrong product,Opened,1675.82
R11114,U3461,P0882,2025-02-26,Wrong product,Opened,542.67
R11115,U4548,P1468,2024-09-14,Better price elsewhere,Used,2203.6
R11117,U5879,P0582,2024-12-17,Poor quality,New,776.24
R11118,U5532,P1371,2024-12-01,No longer needed,Defective,385.8
R11119,U1141,P1462,2025-02-07,Wrong product,Opened,1856.62
R11120,U5002,P1018,2024-07-31,Wrong product,New,1895.29
R11121,U1986,P0183,2025-04-08,Wrong product,Used,2336.62
R11122,U2330,P0291,2025-01-16,Better price elsewhere,New,1904.39
R11123,U4273,P1196,2024-07-28,Damaged item,Defective,2456.69
R11124,U4689,P0778,2024-10-03,Better price elsewhere,New,1794.21
R11125,U5427,P1267,2024-12-01,No longer needed,Defective,997.01
R11126,U1964,P0181,2024-09-05,Poor quality,Opened,826.14
R11127,U3948,P1493,2024-11-30,Poor quality,Opened,1306.1
R11128,U1858,P0309,2025-02-03,Missing parts,New,180.65
R11129,U5367,P0506,2024-08-31,Missing parts,Opened,1971.61
R11130,U1372,P0681,2024-10-13,Missing parts,New,690.38
R11131,U4833,P1469,2024-09-07,Damaged item,New,2134.46
R11132,U4531,P0096,2024-11-18,Wrong product,Opened,0.0
R11133,U4511,P0629,2025-07-03,Wrong product,Opened,2461.09
R11134,U3633,P0124,2024-07-18,Wrong product,Defective,1936.9
R11135,U3086,P0394,2025-05-05,No longer needed,Opened,1393.92
R11136,U4803,P1116,2024-09-03,Poor quality,New,716.58
R11137,U2847,P0949,2025-01-26,Better price elsewhere,New,2118.98
R11138,U2398,P1107,2024-11-07,Wrong product,Opened,429.67
R11139,U2983,P1139,2025-02-15,Damaged item,Defective,1801.19
R11140,U1331,P1183,2024-09-06,Damaged item,Unknown,1879.7
R11141,U4273,P0546,2024-07-26,Missing parts,Unknown,394.92
R11142,U1580,P0715,2025-05-31,Damaged item,Opened,500.11
R11143,U5154,P0159,2024-12-06,Damaged item,New,982.88
R11144,U2454,P0569,2024-08-24,Damaged item,New,2328.43
R11145,U2228,P0744,2025-05-11,Damaged item,Opened,990.95
R11146,U4235,P0130,2025-05-13,No longer needed,Defective,116.55
R11147,U1003,P0728,2025-03-27,Wrong product,Used,493.88
R11148,U2462,P1444,2024-08-08,No longer needed,Opened,1213.73
R11149,U1454,P0288,2025-06-03,Poor quality,Used,1308.8
R11150,U5636,P1239,2024-10-10,Wrong product,Defective,2275.87
R11151,U4612,P0451,2025-05-09,No longer needed,Used,1067.01
R11152,U3115,P1305,2024-11-23,Damaged item,New,2410.18
R11153,U2278,P1407,2024-10-02,Better price elsewhere,Opened,1991.91
R11154,U5948,P0657,2025-01-13,Missing parts,Defective,1009.14
R11155,U1449,P1418,2024-11-18,Poor quality,Used,923.79
R11156,U2889,P1165,2024-08-06,No longer needed,Defective,478.79
R11157,U1075,P1242,2025-02-12,Missing parts,New,287.32
R11158,U3208,P0920,2025-05-05,Better price elsewhere,Defective,282.07
R11159,U1907,P0831,2025-06-12,No longer needed,Defective,2194.42
R11160,U2120,P0230,2025-01-25,Poor quality,Defective,2366.98
R11161,U3807,P0177,2025-03-17,No longer needed,Opened,1972.01
R11162,U4122,P1320,2025-02-23,Wrong product,Defective,304.07
R11163,U5988,P1383,2024-12-04,Damaged item,Defective,1278.66
R11164,U5583,P0766,2025-06-12,Wrong product,Used,2383.19
R11165,U2337,P1263,2024-11-18,Wrong product,Defective,1492.59
R11166,U2468,P0443,2024-12-22,No longer needed,Opened,128.47
R11167,U2263,P0005,2024-09-13,Poor quality,Used,2240.23
R11168,U4040,P0020,2024-07-18,Damaged item,New,565.75
R11169,U3443,P1028,2024-11-20,Poor quality,Defective,124.36
R11170,U3230,P0891,2024-07-22,Better price elsewhere,Opened,2323.06
R11171,U1281,P0270,2024-12-16,Missing parts,Used,163.21
R11172,U3155,P0417,2025-01-07,Damaged item,Defective,0.0
R11173,U5942,P1201,2025-06-22,No longer needed,Opened,956.87
R11174,U1076,P0001,2025-03-08,Damaged item,Used,2223.3
R11175,U2696,P1443,2025-01-03,Missing parts,New,970.21
R11176,U1723,P0155,2024-08-07,Wrong product,Used,655.82
R11177,U5925,P1011,2024-07-20,Damaged item,Defective,1908.27
R11178,U2270,P0350,2025-05-16,Better price elsewhere,Used,1440.88
R11179,U1228,P0133,2025-02-02,No longer needed,New,297.73
R11180,U3684,P1266,2025-01-22,Missing parts,Opened,1831.08
R11181,U4894,P0783,2025-02-02,No longer needed,Opened,2250.71
R11182,U2986,P0316,2024-12-25,Poor quality,New,624.4
R11183,U1063,P0461,2025-06-14,No longer needed,Opened,808.79
R11184,U4819,P1450,2025-05-03,Wrong product,New,1163.12
R11185,U3891,P1146,2025-01-24,Poor quality,New,909.73
R11186,U4979,P1085,2025-05-25,Poor quality,Used,1855.72
R11187,U1057,P0079,2025-01-06,Poor quality,Defective,1792.41
R11188,U3190,P0688,2024-09-30,Poor quality,New,1436.1
R11189,U4118,P0851,2024-10-23,Missing parts,New,1453.26
R11190,U1735,P0595,2024-09-07,Poor quality,New,2182.34
R11191,U1770,P0189,2024-07-13,Wrong product,Opened,1208.48
R11192,U2283,P0805,2024-11-10,Wrong product,New,742.75
R11193,U2036,P0827,2024-07-31,Poor quality,Used,2277.05
R11194,U2618,P1267,2024-09-05,No longer needed,Opened,2071.23
R11195,U2552,P0694,2025-05-11,Better price elsewhere,Opened,2170.09
R11196,U2029,P0948,2024-11-09,Missing parts,New,1729.62
R11197,U4614,P0780,2024-07-15,Damaged item,Defective,693.32
R11198,U2239,P0270,2024-10-09,Better price elsewhere,New,1087.7
R11199,U3553,P1162,2025-03-13,No longer needed,New,375.81
R11200,U4512,P1188,2025-01-25,Damaged item,Defective,2268.0
R11201,U2304,P0864,2024-09-17,Wrong product,Opened,2200.28
R11202,U3336,P1193,2024-12-26,Better price elsewhere,Defective,2019.53
R11203,U3192,P0113,2025-02-25,Better price elsewhere,Used,508.08
R11204,U1148,P1225,2024-10-22,Better price elsewhere,Used,1388.49
R11205,U4402,P0724,2024-12-27,Better price elsewhere,Opened,1543.79
R11206,U1094,P1471,2025-07-03,Missing parts,Defective,2303.47
R11207,U1859,P0437,2025-06-30,Damaged item,New,2486.51
R11208,U4934,P0452,2024-12-31,Better price elsewhere,New,1441.39
R11209,U2232,P1289,2025-03-02,Poor quality,New,1505.36
R11210,U1380,P0638,2025-04-05,No longer needed,Defective,153.76
R11211,U2704,P0975,2025-03-13,Better price elsewhere,Defective,2124.2
R11212,U1229,P1327,2025-05-26,No longer needed,Used,1158.19
R11213,U4988,P0550,2025-04-03,No longer needed,Defective,2432.68
R11214,U3265,P0669,2024-08-09,Unknown,New,660.9
R11215,U2028,P0795,2025-04-12,Damaged item,New,412.61
R11216,U4461,P1095,2025-03-07,Wrong product,Defective,1139.08
R11217,U3116,P0646,2025-01-30,Wrong product,Defective,2234.67
R11218,U5691,P1428,2024-07-11,Better price elsewhere,Used,599.66
R11219,U5419,P0040,2025-01-21,Missing parts,Opened,205.12
R11220,U2580,P0888,2025-05-11,Poor quality,New,1492.33
R11221,U2774,P0440,2024-11-01,Better price elsewhere,Opened,1802.18
R11222,U1642,P0803,2024-07-23,Poor quality,Used,979.93
R11223,U2980,P1151,2025-04-27,Better price elsewhere,Opened,1526.87
R11224,U1646,P0973,2025-06-22,Wrong product,Used,2482.47
R11225,U2185,P0813,2025-06-08,Better price elsewhere,Used,1507.75
R11226,U1091,P1358,2025-01-20,Wrong product,Used,819.68
R11227,U4061,P0345,2024-11-25,Poor quality,Opened,186.68
R11228,U2743,P0139,2025-07-06,No longer needed,New,1721.9
R11229,U5628,P1289,2025-05-14,Poor quality,Used,1926.59
R11230,U2676,P0310,2025-04-21,Missing parts,Used,412.32
R11231,U3491,P0018,2024-10-18,Damaged item,Opened,2313.9
R11232,U4650,P0398,2024-07-18,Damaged item,New,1958.65
R11233,U2878,P0693,2024-09-11,Damaged item,Defective,714.94
R11234,U3889,P1194,2025-01-13,Poor quality,New,871.49
R11235,U3633,P0563,2024-11-27,Damaged item,Used,607.41
R11236,U5513,P0500,2024-10-18,Missing parts,Defective,616.36
R11237,U3813,P1355,2025-04-16,No longer needed,New,829.48
R11238,U2163,P0701,2024-09-16,Better price elsewhere,Used,1852.16
R11239,U5652,P0785,2024-07-09,Damaged item,New,321.17
R11240,U3537,P0004,2024-07-20,Poor quality,Opened,2306.52
R11241,U2332,P1259,2024-08-18,Damaged item,Opened,1103.88
R11242,U3861,P0525,2025-04-29,Damaged item,Used,1082.59
R11243,U3174,P0526,2024-09-13,Wrong product,Opened,529.68
R11244,U2443,P0563,2024-10-01,Better price elsewhere,Used,2195.84
R11245,U4478,P1482,2024-08-16,Missing parts,Defective,140.44
R11246,U1454,P0133,2024-07-19,Damaged item,New,2001.11
R11247,U1588,P0951,2025-04-11,No longer needed,Used,1538.81
R11248,U1660,P0203,2025-01-01,Damaged item,New,2242.43
R11249,U2752,P1378,2024-12-12,Unknown,Used,264.21
R11250,U2560,P1296,2025-07-07,Better price elsewhere,Defective,2249.38
R11251,U4766,P1057,2025-04-16,No longer needed,Used,466.82
R11252,U2812,P1235,2024-12-16,Damaged item,Defective,934.64
R11253,U2949,P1289,2024-12-27,No longer needed,Used,1979.46
R11254,U5353,P0259,2025-01-17,No longer needed,Used,1481.77
